,release_date_year__2010,release_date_year__2011,release_date_year__2012,release_date_year__2013,release_date_year__2014,release_date_year__2015,release_date_year__2016,release_date_year__2017,release_date_year__2018,release_date_year__2019,release_date_year__2020,release_date_year__2021,release_date_year__2022,Rating__1,Rating__2,Rating__3,Rating__4,Rating__5,release_date_quarter__2,release_date_quarter__3,release_date_quarter__4,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,Score_Rotten,Score_Rotten_Audience,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Revenue,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Movie Title
1293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.82,7.1,31134,164,56.0,64.0,136.0,26.625,1.367,4.828,4.0726,0.4070351759,31000000.0,81673897,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Padmaavat
1294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,46.29,7.3,103375,118,81.0,82.0,48.0,34.5,5.452,12.2042,22.3526,0.737722612,48000000.0,120556201,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instant Family
1295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25.235,5.2,30389,85,40.0,35.0,104.0,37.125,8.266,1.9602,15.2366,0.1320243737,12500000.0,31039126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The Strangers: Prey at Night
1296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,38.42,5.8,14074,103,60.0,48.0,73.0,35.375,4.256,5.258,5.4218,0.5962187711,19000000.0,46664414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Uncle Drew
1297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,63.35,5.8,119197,102,48.0,68.0,46.0,40.375,11.237,12.6665,15.009,0.3807040417,125000000.0,304868961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Skyscraper
1298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,17.635,6.0,26210,100,35.0,64.0,94.0,26.625,7.924,1.4,3.2516,0.9226655697,13500000.0,31626386,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Super Troopers 2
1299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30.161,5.8,8725,120,58.0,63.0,71.0,35.0,7.092,4.828,9.8272,0.24125,20000000.0,46403669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Acrimony
1300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10.793,7.3,4925,137,100.0,93.0,69.0,46.125,2.587,4.828,8.1428,81.08108108,17000000.0,38844509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The Spy Gone North
1301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,45.843,6.6,181750,140,45.0,49.0,64.0,39.25,5.18,4.04075,15.0812,0.3478556841,69000000.0,151572634,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Red Sparrow
1302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,24.728,5.6,36698,105,58.0,63.0,57.0,53.625,1.22,1.22,14.042,0.7957983193,30000000.0,65859911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life of the Party
1303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,63.342,7.1,142381,122,62.0,65.0,60.0,34.125,7.212,3.4766,22.1466,0.1596638655,35000000.0,75837743,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sicario: Day of the Soldado
1304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,37.484,6.5,63843,101,13.0,70.0,84.0,39.75,5.051,3.17075,10.1882,0.5137614679,25000000.0,53918723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Peppermint
1305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,117.721,5.6,114695,111,42.0,38.0,51.0,42.625,5.374,4.742,15.1124,0.4322033898,150000000.0,290930148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Pacific Rim: Uprising
1306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,47.601,6.5,77384,130,50.0,62.0,67.0,38.625,0.69,3.68425,19.3006,0.8393714535,35000000.0,67450815,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12 Strong
1307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,47.032,6.7,61241,96,81.0,71.0,83.0,67.75,5.504,3.465,8.2466,0.4533571004,51000000.0,98203196,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha
1308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22.099,5.3,32562,94,23.0,37.0,81.0,40.75,31.857,9.262,5.766,0.4969393434,30000000.0,57076286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The 15:17 to Paris
1309,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15.178,7.2,99651,107,95.0,78.0,150.0,65.875,2.135,2.42025,16.014,-0.5460750853,13000000.0,24646055,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Death of Stalin
1310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,41.617,6.1,77338,94,23.0,44.0,82.0,39.375,12.59,12.59,25.46,0.3920933247,35000000.0,66308758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Mile 22
1311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24.863,6.0,76084,117,49.0,56.0,86.0,34.75,5.197,3.016,15.1822,-0.2536170213,40000000.0,75320680,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Spy Who Dumped Me
1312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20.135,6.3,49019,124,62.0,41.0,142.0,80.875,2.423,3.611333333,17.9948,0.2900874636,25000000.0,46712809,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mary Queen of Scots
1313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,101.993,5.3,126050,107,33.0,33.0,58.0,47.625,8.983,3.532,9.4834,0.2588303416,88000000.0,160542134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Predator
1314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22.081,6.9,95493,129,91.0,61.0,74.0,47.625,16.649,8.485,20.0274,0.3871681416,42000000.0,75984700,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Widows
1315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,24.925,6.6,54876,96,69.0,66.0,91.0,33.0,7.521,12.2995,8.7586,0.3952459923,35000000.0,59945012,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adrift
1316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,39.876,6.3,71079,107,18.0,71.0,85.0,29.875,14.098,6.016,21.3498,-0.2470373747,30000000.0,49562710,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Death Wish
1317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18.554,5.5,1442,114,29.0,47.0,69.0,32.25,6.842,4.828,7.4394,61.15107914,73000000.0,115084576,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Monkey King 3
1318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,53.694,6.9,328318,135,69.0,64.0,10.0,41.375,9.634,3.041,11.188,-0.6825266612,250000000.0,392952373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Solo: A Star Wars Story
1319,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30.843,6.1,7008,92,76.0,41.0,69.0,79.875,7.092,4.828,3.027,51.51515152,30000000.0,47046281,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Son of Bigfoot
1320,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22.127,5.2,12063,86,27.0,36.0,72.0,35.75,3.375,2.290666667,24.4718,0.5117565698,59000000.0,90497778,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sherlock Gnomes
1321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,24.216,7.4,35337,133,97.0,83.0,100.0,52.375,7.574,4.7325,10.6206,-0.5594749795,23000000.0,34934009,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Hate U Give
1322,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,33.566,7.3,183776,141,87.0,67.0,69.0,40.25,7.146,4.8425,16.7444,0.4207920792,70000000.0,105702570,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,First Man
1323,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.495,5.5,32916,99,32.0,34.0,55.0,35.0,7.092,3.618,16.9582,0.6389324961,120000000.0,173961069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The Nutcracker and the Four Realms
1324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22.611,7.4,127884,130,91.0,71.0,113.0,62.5,6.707,5.021,10.9158,0.3279603224,35000000.0,47756590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Phantom Thread
1325,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26.292,4.2,44297,109,42.0,26.0,34.0,43.0,6.006,0.6,13.9714,0.4855384615,103000000.0,132675864,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A Wrinkle in Time
1326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7.351,4.1,19288,164,19.0,46.0,69.0,18.25,1.38,3.607,4.328,7.189542484,31000000.0,39570044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thugs of Hindostan
1327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,21.15,4.2,16330,96,65.0,60.0,115.0,61.5,10.808,10.35342857,16.9652,0.4246575342,60000000.0,76073488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Vice
1328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,49.466,5.7,31594,104,15.0,72.0,132.0,29.75,3.238,16.9935,11.0168,-0.6035962403,34000000.0,41142379,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Darkest Minds
1329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,36.9,6.6,96156,110,81.0,66.0,109.0,41.375,1.388,6.273,8.5956,0.314600551,38000000.0,41657844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Overlord
1330,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18.481,6.1,21760,89,80.0,49.0,148.0,33.75,7.358,3.093,21.2494,0.824747743,50000000.0,54622814,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Early Man
1331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22.109,7.8,162005,101,90.0,87.0,89.0,77.5,11.936,4.12175,17.1972,0.5044669446,62770198.0,64241499,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isle of Dogs
1332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,26.124,7.1,144201,141,74.0,73.0,117.0,31.25,5.295,3.1935,12.4562,-0.4167364017,32000000.0,31882724,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bad Times at the El Royale
1333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,16.553,3.9,35741,90,10.0,25.0,110.0,16.75,6.428,7.32825,14.77,-0.2373871482,42000000.0,40466970,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Holmes & Watson
1334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30.959,5.1,20478,103,47.0,23.0,164.0,21.125,5.541,4.828,13.0154,0.1475113122,35000000.0,32517248,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Hurricane Heist
1335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15.795,6.5,36406,111,57.0,51.0,105.0,44.125,1.225,3.1685,13.9958,0.2870090634,29000000.0,26000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,White Boy Rick
1336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,47.29,6.1,122378,128,26.0,48.0,126.0,74.375,1.06,5.9465,12.6454,0.3194925029,100000000.0,83672673,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mortal Engines
1337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20.198,6.1,46757,115,38.0,36.0,127.0,57.75,9.224,2.005142857,8.9072,0.4105090312,43000000.0,35164920,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Girl in the Spider's Web
1338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,55.063,6.6,61554,121,37.0,68.0,125.0,38.25,2.883,7.5772,16.9376,-0.1496503497,40000000.0,31672678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Hunter Killer
1339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,35.474,5.1,9898,109,22.0,23.0,69.0,59.125,3.175,0.646,12.3404,-3.333333333,65000000.0,48825526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bleeding Steel
1340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,23.274,5.4,27602,91,23.0,39.0,112.0,28.125,4.363,7.684,10.3676,-0.6808688388,40000000.0,27506452,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Happytime Murders
1341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22.512,7.2,82091,134,70.0,75.0,99.0,38.375,9.999,5.087,21.8464,-0.4911190053,55000000.0,36976336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hostiles
1342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10.56,6.1,2220,89,58.0,95.0,69.0,24.625,4.034,1.2125,1.238,0.0,360000000.0,24644317,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Snow Queen 3: Fire and Ice
1343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10.094,7.6,22778,96,100.0,86.0,69.0,64.5,5.341,0.6,3.8546,-66.9047619,25000.0,200000000,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,One Cut of the Dead
1344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7.129,7.9,5927,117,86.0,92.0,69.0,58.75,1.96,4.828,3.8608,14.28571429,10900000.0,451176639,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dying to Survive
1345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37.077,7.4,7320,110,88.0,98.0,175.0,71.5,1.837,4.828,1.6844,-0.1704980843,20000000.0,742500000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ne Zha
1346,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,212.965,8.5,1017810,88,52.0,88.0,2.0,40.0,25.21,9.423,12.2632,0.3735632184,45000000.0,1656943394,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Lion King
1347,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,162.616,8.4,1172540,122,68.0,88.0,9.0,38.375,8.017,13.59733333,18.1126,0.5397775877,55000000.0,1074251311,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Joker
1348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,95.515,6.4,115578,99,51.0,51.0,48.0,38.25,7.552,6.071,11.9776,0.6094875053,9000000.0,155712077,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Escape Room
1349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.749,3.9,2678,85,58.0,0.0,98.0,65.0,0.6,0.6,4.208,0.2570754717,15500000.0,258632621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Parasite
1350,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,158.167,7.8,25976,100,82.0,92.0,79.0,81.375,6.4,4.828,5.9954,0.9526916803,8500000.0,125002821,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dragon Ball Super: Broly
1351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,31.276,5.9,29900,125,69.0,48.0,151.0,38.5,5.216,1.008,14.1864,0.7367829021,48000000.0,699856699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Wandering Earth
1352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,90.13,5.3,48159,93,28.0,35.0,52.0,36.5,6.405,8.211,10.9558,-0.7811869197,9000000.0,123133739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,The Curse of La Llorona
1353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,100.588,7.2,60965,116,53.0,79.0,60.0,38.0,18.602,10.435,13.069,0.4324880055,7000000.0,91522094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Five Feet Apart
1354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,43.372,6.8,272302,116,58.0,63.0,12.0,77.375,7.092,4.828,7.1112,0.4302439024,20000000.0,255184580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Us
1355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,65.998,6.6,233319,129,36.0,67.0,24.0,71.0,9.345,5.258,33.534,0.4258600237,20000000.0,246999039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Glass
1356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37.589,5.6,51807,99,57.0,63.0,59.0,47.062,7.092,0.6,11.2452,0.2782608696,5000000.0,61105672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Ma
1357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.019,8.4,57870,138,58.0,63.0,172.0,20.0,7.092,4.828,3.3296,-0.09487825357,3250000.0,39346577,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Uri: The Surgical Strike
1358,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,22.477,7.4,51496,122,84.0,94.0,31.0,57.25,2.426,2.437666667,8.017,0.6215213358,20000000.0,193795496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Downton Abbey
1359,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,186.43,6.8,163102,103,77.0,92.0,4.0,43.875,7.092,2.192,11.007,0.5351862803,150000000.0,1450026933,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frozen II
1360,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,54.706,6.8,139042,95,58.0,63.0,83.0,41.625,7.092,4.828,12.2308,0.7227979275,6000000.0,57615777,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ready or Not
1361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29.928,6.3,95863,110,87.0,65.0,29.0,45.875,5.433,8.032333333,9.8612,0.3854415274,20000000.0,157600000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hustlers
1362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,315.107,8.4,1034560,181,94.0,90.0,1.0,39.75,7.092,11.621,27.4548,0.3444976077,356000000.0,2797800564,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avengers: Endgame
1363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,46.304,7.9,582979,130,97.0,92.0,21.0,55.25,6.001,3.7515,36.2414,0.6474538332,40000000.0,311605581,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knives Out
1364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,116.935,5.9,71834,106,64.0,70.0,37.0,40.25,10.101,8.8285,27.5376,0.226597805,30000000.0,231252591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Annabelle Comes Home
1365,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,15.696,7.5,61679,100,97.0,87.0,113.0,74.0,4.944,2.159375,11.4398,0.5492316448,3000000.0,23076657,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Farewell
1366,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,153.586,6.6,4756,119,56.0,98.0,76.0,33.5,3.808,1.441333333,1.8712,0.6304849885,5000000.0,38026103,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Overcomer
1367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,121.019,6.8,527037,123,79.0,45.0,5.0,35.375,7.092,11.621,27.5662,0.7539823009,152000000.0,1128276090,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Captain Marvel
1368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,103.381,5.4,35628,90,26.0,72.0,90.0,56.125,1.96,2.7575,13.7432,0.4349291976,6500000.0,48021766,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Countdown
1369,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42.113,6.2,70639,100,71.0,57.0,84.0,35.5,6.061,6.007,8.457,-0.1786885246,9000000.0,64600152,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Happy Death Day 2U
1370,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,224.881,7.4,454626,129,90.0,95.0,7.0,51.25,11.955,8.5805,48.7384,0.5361366623,160000000.0,1131927996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Spider-Man: Far from Home
1371,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,64.32,6.1,81649,87,84.0,75.0,71.0,38.375,6.602,5.755333333,15.8998,0.1104684789,13500000.0,91542097,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crawl
1372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,40.908,7.9,363780,108,80.0,94.0,104.0,66.75,27.66,10.83366667,21.6684,0.4369469027,14000000.0,90335025,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Jojo Rabbit
1373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,126.243,6.7,235452,123,71.0,87.0,11.0,46.5,5.916,10.1528,33.6946,0.6766550523,125000000.0,800059707,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jumanji: The Next Level
1374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,167.538,7.7,235938,100,97.0,94.0,3.0,40.625,3.034,1.027,19.0626,0.2666145426,175000000.0,1073394593,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toy Story 4
1375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,234.986,6.5,246287,169,62.0,78.0,10.0,39.75,5.146,2.692,20.6664,0.2114137484,79000000.0,473122525,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,It Chapter Two
1376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,25.387,6.8,147288,116,64.0,89.0,38.0,58.375,6.737,4.03,14.9718,0.3591623037,26000000.0,154608507,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Yesterday
1377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,137.19,7.4,323633,130,89.0,86.0,14.0,40.25,12.39,3.35,30.072,0.4466268147,55000000.0,326709727,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,John Wick: Chapter 3 - Parabellum
