,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
154,The Roundup,Richard Dix,1.285,Patricia Morison,2.195,Preston Foster,8.666,Don Wilson,2.103,Ruth Donnelly,3.656,154,25623521,-,-,25623521,100,,,,RayTaylor,OliverDrake,,,7.0,8740,movie,La rafle,0,2010,115,"Drama,History,War"
155,Christmas in South Africa,,,,,,,,,,,155,25362517,-,-,25362517,100,,,,,,,,3.2,750,movie,Natale in Sudafrica,0,2010,105,Comedy
156,Biutiful,Javier Bardem,24.038,Maricel Álvarez,1.424,Hanaa Bouchaib,0.6,Guillermo Estrella,1.849,Eduard Fernández,2.764,156,25147786,5101237,20.3,20046549,79.7,66.0,74.0,R,AlejandroGonzálezIñárritu,"AlejandroGonzálezIñárritu,FernandoBovaira,JonKilik",1-28-2011,5100000.0,7.4,89827,movie,Biutiful,0,2010,148,"Drama,Romance"
157,Six Degrees of Celebration,Ivan Urgant,6.29,Sergey Svetlakov,4.056,Vera Brezhneva,7.219,Elena Plaksina,0.6,Aleksandr Golovin,2.88,157,25030264,-,-,25030264,100,,,,,,,,6.2,3293,movie,Yolki,0,2010,90,"Comedy,Drama,Family"
158,Elle s'appelait Sarah,Kristin Scott Thomas,14.917,Mélusine Mayance,1.821,Niels Arestrup,6.629,Frédéric Pierrot,2.547,Michel Duchaussoy,1.156,158,24792815,7693187,31,17099628,69,,,,,,,,7.5,17062,movie,Elle s'appelait Sarah,0,2010,111,"Drama,War"
159,Lottery Ticket,Shad Moss,8.024,Brandon T. Jackson,8.079,Naturi Naughton,8.441,Loretta Devine,4.886,Teairra Mari,3.675,159,24719879,24719879,100,-,-,34.0,44.0,PG-13,ErikWhite,"AndrewA.Kosove,BroderickJohnson,MattAlvarez,MarkBurg,OrenKoules",8-20-2010,24700000.0,5.0,10995,movie,Lottery Ticket,0,2010,99,Comedy
160,Liar Game: The Final Stage,Erika Toda,9.266,Shota Matsuda,9.175,Megumi Seki,4.371,Michiko Kichise,5.244,Seiichi Tanabe,6.254,160,24658706,-,-,24658706,100,,,,,,,,7.1,1197,movie,Raiâ gêmu: Za fainaru sutêji,0,2010,133,"Drama,Thriller"
161,The Way Back,Ben Affleck,23.439,Al Madrigal,2.261,Michaela Watkins,6.551,Janina Gavankar,6.567,Glynn Turman,7.846,161,24172201,2701859,11.2,21470342,88.8,,,,,,,,7.3,115263,movie,The Way Back,0,2010,133,"Adventure,Drama,History"
162,Nasha Russia. Yaytsa sudby,,,,,,,,,,,162,24022125,-,-,24022125,100,,,,,,,,4.8,2036,movie,Nasha Russia. Yaytsa sudby,0,2010,85,Comedy
163,Da Xiao Jiang Hu,Xiao Shenyang,2.725,Zhao Benshan,1.8,Kelly Lin,6.248,Eric Tsang,9.064,Mark Lee,1.61,163,23705022,-,-,23705022,100,,,,,,,,4.0,324,movie,Da Xiao Jiang Hu,0,2010,119,"Action,Comedy"
164,Act of Vengeance,Jo Ann Harris,10.275,Peter Brown,6.358,Jennifer Lee Pryor,2.38,Lisa Moore,0.98,Connie Strickland,0.6,164,23423390,-,-,23423390,100,,57.0,,JohnMackenzie,,,,5.7,15049,movie,Five Minarets in New York,0,2010,119,Action
165,Under the Hawthorn Tree,Zhou Dongyu,7.724,Shawn Dou,6.948,Xi Meijuan,4.22,Li Xuejian,1.721,Cheng Taishen,1.976,165,23004431,-,-,23004431,100,,76.0,,YimouZhang,"WilliamKong,HugoShong,WeipingZhang,HyuaiCao",,,7.1,3177,movie,Shan zha shu zhi lian,0,2010,114,"Drama,Romance"
166,Recep Ivedik 3,Şahan Gökbakar,8.106,Cihan Culfa,1.4,Zeynep Çamcı,5.255,Ayhan Işık,0.996,,,166,22588876,-,-,22588876,100,,32.0,,ToganGökbakar,"FarukAksoy,MehmetSoyarslan",,,4.0,18993,movie,Recep Ivedik 3,0,2010,95,Comedy
167,Villain,Kirk Douglas,9.94,Ann-Margret,9.984,Arnold Schwarzenegger,30.027,Paul Lynde,2.35,Foster Brooks,3.126,167,22414467,-,-,22414467,100,71.0,,R,PhilipBarantini,BartRuspoli,5-22-2020,,7.0,1740,movie,Akunin,0,2010,139,"Crime,Drama,Romance"
168,Moss,Sarah Hagan,3.046,Austin Vickers,0.6,Haley Parker,0.6,Haley Strode,1.664,,,168,21925534,-,-,21925534,100,75.0,89.0,,DanielPeddle,"DanielPeddle,JohnSolomon",7-6-2018,,6.7,2332,movie,Iggi,0,2010,163,"Crime,Drama,Mystery"
169,22 Bullets,Jean Reno,22.274,Marina Foïs,5.6,Jean-Pierre Darroussin,4.199,Kad Merad,2.603,Joséphine Berry,2.225,169,21695883,-,-,21695883,100,46.0,55.0,,RichardBerry,"LucBesson,Pierre-AngeLePogam",,,6.6,34426,movie,L'immortel,0,2010,117,"Action,Crime,Drama"
170,Just Wright,Queen Latifah,12.416,Common,10.41,Paula Patton,29.455,James Pickens Jr.,9.402,Phylicia Rashād,6.543,170,21584424,21540363,99.8,44061,0.2,46.0,61.0,PG,SanaaHamri,"DebraMartinChase,ShakimCompere,QueenLatifah",5-14-2010,21500000.0,5.9,14455,movie,Just Wright,0,2010,101,"Comedy,Romance,Sport"
171,My Soul to Take,Max Thieriot,11.918,John Magaro,12.954,Denzel Whitaker,6.791,Zena Grey,10.297,Nick Lashaway,1.4,171,21500813,14744435,68.6,6756378,31.4,10.0,26.0,R,WesCraven,"WesCraven,IyaLabunka,AnthonyKatagas",10-8-2010,14600000.0,4.7,20419,movie,My Soul to Take,0,2010,107,"Horror,Mystery,Thriller"
172,Our Family Wedding,Forest Whitaker,11.654,America Ferrera,10.634,Carlos Mencia,4.095,Regina King,8.581,Lance Gross,8.788,172,21409028,20255281,94.6,1153747,5.4,15.0,48.0,PG-13,RickFamuyiwa,"EdwardSaxon,StevenJ.Wolfe",3-12-2010,20200000.0,5.0,7164,movie,Our Family Wedding,0,2010,103,"Comedy,Romance"
173,Astral City: A Spiritual Journey,Werner Schünemann,0.997,Renato Prieto,1.932,Fernando Alves Pinto,4.708,Rosanne Mulholland,2.618,Inez Viana,1.4,173,21218935,-,-,21218935,100,,67.0,,WagnerdeAssis,,,,6.4,3100,movie,Nosso Lar,0,2010,103,"Drama,Fantasy"
174,71: Into the Fire,Kwon Sang-woo,7.678,Choi Seung-hyun,4.55,Kim Seung-woo,4.752,Cha Seung-won,11.741,Kim Hye-seong,4.277,174,20967660,176638,0.8,20791022,99.2,,90.0,,LeeJae-han,,,,7.3,5444,movie,Pohwasogeuro,0,2010,120,"Action,Drama,War"
175,Country Strong,Gwyneth Paltrow,15.957,Garrett Hedlund,4.582,Tim McGraw,11.318,Leighton Meester,11.601,Marshall Chapman,0.6,175,20529194,20218921,98.5,310273,1.5,22.0,53.0,PG-13,ShanaFeste,"JennoTopping,TobeyMaguire",1-7-2011,20200000.0,6.3,18051,movie,Country Strong,0,2010,117,"Drama,Music"
176,Beck,Hiro Mizushima,4.448,Takeru Satoh,16.147,Kenta Kiritani,4.61,Aoi Nakamura,2.881,Osamu Mukai,5.94,176,20219060,-,-,20219060,100,95.0,88.0,,"ElizabethRohrbaugh,DanielPowell","AlexBach,ElizabethRohrbaugh,DanielPowell",2-9-2018,,6.9,988,movie,Beck,0,2010,145,"Drama,Music"
177,How Not to Rescue a Princess,Valeri Solovyev,3.165,Anna Geller,2.619,Oleg Kulikovich,1.655,Liya Medvedeva,0.655,Sergei Makovetsky,3.633,177,20157447,-,-,20157447,100,,,,,,,,6.4,1579,movie,Tri bogatyrya i Shamakhanskaya tsaritsa,0,2010,75,"Adventure,Animation,Comedy"
178,About Her Brother,Sayuri Yoshinaga,6.81,Yu Aoi,8.369,Tsurube Shofukutei,0.652,Ryo Kase,3.735,Nenji Kobayashi,4.127,178,19969473,-,-,19969473,100,,,,,,,,7.0,793,movie,Otôto,0,2010,126,Drama
179,Trick the Movie: Psychic Battle Royale,Yukie Nakama,6.517,Hiroshi Abe,12.72,Katsuhisa Namase,3.828,Takeru Satoh,16.147,Yoko Nogiwa,5.331,179,19795115,-,-,19795115,100,,,,,,,,6.0,238,movie,Gekijouban Trick: Reinouryokusha batoru roiyaru,0,2010,119,Mystery
180,Hello Ghost,Indro,1.62,Hesti Purwadinata,3.07,Tora Sudiro,1.672,Ciara Nadine Brosnan,0.6,Onadio Leonardo,1.4,180,19774455,-,-,19774455,100,,,,,,,,7.6,4269,movie,Hellowoo goseuteu,0,2010,111,"Comedy,Drama"
181,Another Year,Jim Broadbent,13.829,Lesley Manville,8.994,Ruth Sheen,5.993,Peter Wight,3.207,Oliver Maltman,2.062,181,19722766,3205706,16.3,16517060,83.7,92.0,74.0,PG-13,MikeLeigh,GeorginaLowe,12-29-2010,3200000.0,7.4,29323,movie,Another Year,0,2010,129,"Comedy,Drama"
182,Hot Summer Days,Jacky Cheung,11.179,René Liu,4.655,Vivian Hsu,10.301,Barbie Hsu,3.453,Duan Yihong,3.692,182,19573451,-,-,19573451,100,50.0,52.0,PG,"TonyChan,WingShya",,,,6.1,882,movie,Chuen sing yit luen - yit lat lat,0,2010,93,"Comedy,Romance"
183,Buried,Ryan Reynolds,40.796,José Luis García Pérez,1.156,Robert Paterson,4.467,Stephen Tobolowsky,8.535,Samantha Mathis,11.781,183,19439764,1044143,5.4,18395621,94.6,87.0,65.0,R,RodrigoCortés,"AdriánGuerra,PeterSafran",10-8-2010,1000000.0,7.0,158625,movie,Buried,0,2010,95,"Drama,Mystery,Thriller"
184,The Servant,Dirk Bogarde,6.799,James Fox,5.493,Sarah Miles,8.194,Wendy Craig,7.892,Catherine Lacey,1.754,184,19259164,-,-,19259164,100,89.0,89.0,,JosephLosey,,3-16-1964,37.3K,6.4,949,movie,Bang-ja jeon,0,2010,124,"Comedy,Drama,Romance"
185,Norwegian Wood,Kenichi Matsuyama,7.612,Rinko Kikuchi,14.835,Kiko Mizuhara,4.891,Reika Kirishima,7.678,Eriko Hatsune,3.212,185,19115721,13000,<0.1,19102721,99.9,74.0,49.0,,TranAnhHung,ShinjiOgawa,1-6-2012,,6.3,11685,movie,Noruwei no mori,0,2010,133,"Drama,Romance"
186,Head Over Heels,Monica Potter,15.515,Freddie Prinze Jr.,15.54,Shalom Harlow,7.619,Ivana Miličević,22.149,Sarah Murdoch,1.936,186,18876082,-,-,18876082,100,,82.0,,TimothyReckart,FodhlaCroninO'Reilly,,,5.6,2392,movie,De Pernas pro Ar,0,2010,101,Comedy
