,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
148,"Tad, the Lost Explorer, and the Secret of King Midas",Óscar Barberán,0.996,Michelle Jenner,8.068,Adriana Ugarte,10.203,Luis Posada ,1.614,Miguel Ángel Jenner,0.86,148,35704046,5874,<0.1,35698172,100.0,29.0,45.0,PG,"DavidAlonso,EnriqueGato","GabrielArias-Salgado,ÁlvaroAugustin,GhislainBarrois,JordiGasull",,,6.2,3304,movie,Tadeo Jones 2: El secreto del Rey Midas,0,2017,85,"Adventure,Animation,Comedy"
149,Hostiles,Christian Bale,26.638,Rosamund Pike,27.568,Wes Studi,8.385,Jesse Plemons,32.283,Adam Beach,14.358,149,35669017,29819114,83.6,5849903,16.4,70.0,75.0,R,ScottCooper,"ScottCooper,JohnLesher,KenKao",1-26-2018,29800000.0,7.2,82091,movie,Hostiles,0,2017,134,"Drama,Western"
150,Namiya,Jackie Chan,26.273,Karry Wang,4.505,Dilraba Dilmurat,12.831,Hao Lei,2.76,Qin Hao,3.728,150,35351623,70814,0.2,35280809,99.8,,60.0,,JieHan,BarbieTung,1-5-2018,40.0K,5.0,517,movie,Jie you za huo dian,0,2017,116,"Drama,Family,Fantasy"
151,Destiny: The Tale of Kamakura,Masato Sakai,9.143,Mitsuki Takahata,10.532,Shinichi Tsutsumi,4.393,Sakura Ando,5.677,Min Tanaka,3.984,151,35166640,-,-,35166640,100.0,100.0,81.0,,TakashiYamazaki,,,,6.7,1255,movie,Destiny: Kamakura monogatari,0,2017,129,"Crime,Drama,Fantasy"
152,The Liquidator,Rod Taylor,5.335,Trevor Howard,7.62,Jill St. John,16.686,Wilfrid Hyde-White,4.629,Eric Sykes,2.52,152,35046130,-,-,35046130,100.0,,,,,,,,5.6,323,movie,Xin li zui: Cheng shi zhi guang,0,2017,124,Crime
153,Kidnap,Halle Berry,21.448,Sage Correa,1.856,Chris McGinn,2.393,Lew Temple,7.469,Jason George,3.204,153,34814102,30971040,89,3843062,11.0,35.0,50.0,R,LuisPrieto,"LorenzodiBonaventura,ErikHowsam,JoeyTufaro,GregoryChou,HalleBerry,ElaineGoldsmith-Thomas",8-4-2017,30700000.0,5.9,36592,movie,Kidnap,0,2017,95,"Action,Crime,Drama"
154,The House,Mia Goth,35.412,Matthew Goode,18.407,Claudie Blakley,9.23,Eleanor De Swaef-Roels,0.648,Mark Heap,4.771,154,34184504,25584504,74.8,8600000,25.2,35.0,73.0,PG,AlejandroAgresti,"RoyLee,DougDavison",6-16-2006,52300000.0,5.6,43546,movie,The House,0,2017,88,"Comedy,Crime"
155,Perfect Strangers,Anne Carlisle,0.6,Brad Rijn,0.6,John Woehrle,0.6,Matthew Stockley,0.6,Stephen Lack,1.674,155,33262366,1014507,3.1,32247859,96.9,,83.0,,AlexdelaIglesia,,,,6.9,13728,movie,Perfectos desconocidos,0,2017,97,"Comedy,Drama"
156,Sleepless,Jamie Foxx,20.417,Michelle Monaghan,23.375,Dermot Mulroney,22.46,Scoot McNairy,13.266,David Harbour,14.309,156,32917353,20783704,63.1,12133649,36.9,,,,,,,,5.6,32015,movie,Sleepless,0,2017,95,"Action,Crime,Thriller"
157,Hindi Medium,Irrfan Khan,6.885,Saba Qamar,1.745,Sanjana Sanghi,1.03,Deepak Dobriyal,0.787,Mallika Dua,2.603,157,32841493,-,-,32841493,100.0,82.0,78.0,,SaketChaudhary,"BhushanKumar,DineshVijan",,,7.9,27753,movie,Hindi Medium,0,2017,132,"Comedy,Drama"
158,Steel Rain,Jung Woo-sung,8.045,Kwak Do-won,6.113,Kim Gab-soo,3.686,Kim Eui-sung,9.223,Lee Kyung-young,10.791,158,32783733,-,-,32783733,100.0,,78.0,,YangWoo-suk,"KimTae-won,ParkJoon-ho",,,7.1,5457,movie,Gangcheolbi,0,2017,139,"Action,Drama,Thriller"
159,The House That Never Dies II,Julian Cheung,2.115,Mei Ting,6.492,Gillian Chung,6.741,Geng Le,2.688,Vivian Wu,9.43,159,32433588,-,-,32433588,100.0,,,,,,,,4.9,88,movie,Jing Cheng 81 hao 2,0,2017,97,"Horror,Thriller"
160,This Is Not What I Expected,Takeshi Kaneshiro,9.311,Zhou Dongyu,7.724,Ming Xi,1.565,Tony Yang,8.399,Sun Yizhou,2.6,160,30996615,337670,1.1,30658945,98.9,78.0,87.0,,DerekHui,PeterHo-SunChan,5-5-2017,306.8K,6.7,1582,movie,Xi huan ni,0,2017,106,"Comedy,Drama,Romance"
161,The Last Warrior,Viktor Horinyak,9.859,Mila Syvatska,5.748,Ekaterina Vilkova,6.604,Elena Yakovleva,3.695,Konstantin Lavronenko,3.823,161,30618274,-,-,30618274,100.0,,19.0,PG-13,SheldonLettich,"HananKotzky,JacobKotzky",,,6.5,2867,movie,Posledniy bogatyr,0,2017,114,"Action,Adventure,Comedy"
162,The Bye Bye Man,Carrie-Anne Moss,18.242,Michael Trucco,8.941,Douglas Smith,6.716,Lucien Laviscount,9.505,Cressida Bonas,0.6,162,29874280,22395806,75,7478474,25.0,18.0,22.0,PG-13,StacyTitle,"TrevorMacy,JeffreySoros,SimonHorsman",1-13-2017,22400000.0,4.3,23625,movie,The Bye Bye Man,0,2017,96,"Drama,Fantasy,Horror"
163,The Disaster Artist,James Franco,11.754,Dave Franco,20.44,Seth Rogen,19.602,Alison Brie,26.876,Ari Graynor,6.772,163,29820616,21120616,70.8,8700000,29.2,91.0,85.0,R,JamesFranco,"JamesFranco,EvanGoldberg,VinceJolivette,SethRogen,JamesWeaver",12-8-2017,21100000.0,7.3,149910,movie,The Disaster Artist,0,2017,104,"Biography,Comedy,Drama"
164,The Swindlers,Hyun Bin,8.184,Yoo Ji-tae,12.255,Bae Sung-woo,4.466,Park Sung-woong,13.089,Nana,5.551,164,29721916,241916,0.8,29480000,99.2,40.0,54.0,,JangChang-won,SeongChang-yeon,12-1-2017,222.4K,6.6,1955,movie,Kkun,0,2017,117,"Action,Crime,Thriller"
165,Alibi.com,Philippe Lacheau,5.783,Élodie Fontan,6.244,Julien Arruti,4.179,Tarek Boudali,5.79,Nathalie Baye,9.185,165,29370592,-,-,29370592,100.0,67.0,47.0,,PhilippeLacheau,"AlexandraFechner,FranckMilcent",,,6.5,8147,movie,Alibi.com,0,2017,90,Comedy
166,Sword Art Online the Movie: Ordinal Scale,Yoshitsugu Matsuoka,15.061,Haruka Tomatsu,19.934,Ayahi Takagaki,6.252,Ayana Taketatsu,10.758,Hiroaki Hirata,7.274,166,29322339,1522976,5.2,27799363,94.8,100.0,75.0,,TomohikoIto,,,,7.4,7780,movie,Gekijô-ban Sôdo Âto Onrain: Sword Art Online - Ôdinaru sukêru -,0,2017,119,"Action,Adventure,Animation"
167,Recep Ivedik 5,Şahan Gökbakar,8.106,Deniz Ceylan,0.625,Orkan Varan,0.6,Nurullah Çelebi,3.102,,,167,28952258,-,-,28952258,100.0,,,,,,,,3.4,15996,movie,Recep Ivedik 5,0,2017,114,Comedy
168,Judwaa 2,Varun Dhawan,5.896,Jacqueline Fernandez,2.75,Taapsee Pannu,3.573,Anupam Kher,4.827,Upasna Singh,0.6,168,28733523,1431255,5,27302268,95.0,33.0,33.0,,DavidDhawan,SajidNadiadwala,9-29-2017,1400000.0,3.6,10547,movie,Judwaa 2,0,2017,145,"Action,Comedy"
169,The Fortress,,,,,,,,,,,169,28645448,252895,0.9,28392553,99.1,,,,AndrésTorres,,,,6.8,2415,movie,Namhansanseong,0,2017,140,"Action,Drama,History"
170,What Happened to Monday,Noomi Rapace,29.74,Marwan Kenzari,5.739,Christian Rubeck,2.943,Willem Dafoe,27.4,Glenn Close,12.641,170,27975429,-,-,27975429,100.0,61.0,67.0,,TommyWirkola,"RaffaellaDeLaurentiis,FabriceGianfermi,PhilippeRousselet",,,6.9,119476,movie,What Happened to Monday,0,2017,123,"Action,Crime,Fantasy"
171,Monster Family,Emily Watson,19.528,Nick Frost,11.519,Jessica Brown Findlay,12.258,Catherine Tate,9.384,Emily Carey,6.084,171,27890108,127259,0.5,27762849,99.5,10.0,22.0,PG,HolgerTappe,HolgerTappe,2-9-2018,,4.8,4745,movie,Happy Family,0,2017,93,"Animation,Comedy,Family"
172,The Beguiled,Colin Farrell,43.802,Nicole Kidman,23.379,Kirsten Dunst,29.15,Elle Fanning,19.65,Oona Laurence,6.071,172,27869129,10709995,38.4,17159134,61.6,78.0,48.0,R,SofiaCoppola,"RomanCoppola,SofiaCoppola,YoureeHenley",6-30-2017,10500000.0,6.3,56699,movie,The Beguiled,0,2017,93,"Drama,Thriller,War"
173,CHIPS,Michael Peña,22.593,Dax Shepard,5.587,Jessica McNamee,7.906,Rosa Salazar,25.06,Adam Brody,12.543,173,26800152,18600152,69.4,8200000,30.6,19.0,45.0,R,DaxShepard,"AndrewPanay,RaviMehta",3-24-2017,18600000.0,6.0,46321,movie,CHIPS,0,2017,100,"Action,Comedy,Crime"
174,Only the Brave,Josh Brolin,39.186,Miles Teller,12.138,Jeff Bridges,17.346,Jennifer Connelly,52.556,James Badge Dale,16.587,174,26351322,18343983,69.6,8007339,30.4,87.0,91.0,PG-13,JosephKosinski,"LorenzodiBonaventura,MichaelMenchel,ErikHowsam,MollySmith,ThadLuckinbill,TrentLuckinbill,DawnOstroff,JeremySteckler",10-20-2017,18100000.0,7.6,66073,movie,Only the Brave,0,2017,134,"Action,Biography,Drama"
175,The Zookeeper's Wife,Jessica Chastain,17.001,Daniel Brühl,19.353,Johan Heldenbergh,1.4,Michael McElhatton,7.64,Timothy Radford,1.38,175,26152835,17571660,67.2,8581175,32.8,64.0,76.0,PG-13,NikiCaro,"JeffAbberley,JamiePatricof,DianeMillerLevin,KimZubick",3-31-2017,17400000.0,7.0,42636,movie,The Zookeeper's Wife,0,2017,127,"Biography,Drama,History"
176,Badrinath Ki Dulhania,Varun Dhawan,5.896,Alia Bhatt,6.766,Shweta Basu Prasad,2.649,Gauahar Khan,2.687,Sahil Vaid,1.513,176,26134309,1993259,7.6,24141050,92.4,80.0,60.0,,ShashankKhaitan,"HirooJohar,KaranJohar,ApoorvaMehta",3-10-2017,2000000.0,6.1,12034,movie,Badrinath Ki Dulhania,0,2017,139,"Comedy,Drama,Romance"
177,Love Off the Cuff,Shawn Yue,6.16,Miriam Yeung,5.615,Jiang Mengjie,6.457,Paul Chun,2.763,Wang Xiaochen,3.228,177,25959989,-,-,25959989,100.0,100.0,69.0,,",Ho-CheungPang",",SubiLiang,Ho-CheungPang",,,6.5,1005,movie,Chun Kiu gau Chi Ming,0,2017,121,Romance
178,Fireworks,Suzu Hirose,15.097,Masaki Suda,9.285,Mamoru Miyano,9.0,Shintaro Asanuma,2.79,Toshiyuki Toyonaga,3.885,178,25672406,525280,2,25147126,98.0,43.0,61.0,,AkiyukiShinbo,GenkiKawamura,7-4-2018,522.6K,5.5,3181,movie,"Uchiage hanabi, shita kara miru ka? Yoko kara miru ka?",0,2017,90,"Animation,Drama,Fantasy"
179,Father Figures,Owen Wilson,46.143,Ed Helms,15.096,J.K. Simmons,17.78,Katt Williams,4.363,Terry Bradshaw,2.261,179,25601244,17501244,68.4,8100000,31.6,17.0,25.0,R,LawrenceSher,"IvanReitman,AliBell,BroderickJohnson,AndrewA.Kosove",12-22-2017,16800000.0,5.5,19532,movie,Father Figures,0,2017,113,"Comedy,Drama"
180,Money,Kunal Khemu,3.577,Amrita Puri,0.6,Manish Choudhary,1.166,Mia Uyeda,0.6,,,180,25403753,-,-,25403753,100.0,94.0,86.0,PG-13,BennettMiller,"MichaelDeLuca,RachaelHorovitz,BradPitt",9-23-2011,75600000.0,6.5,401,movie,Money,0,2017,90,Thriller
181,The Death of Stalin,Steve Buscemi,24.572,Simon Russell Beale,4.21,Paddy Considine,10.345,Rupert Friend,21.396,Jason Isaacs,19.547,181,24646055,8047856,32.7,16598199,67.3,95.0,78.0,R,ArmandoIannucci,"NicolasDuval-Adassovsky,KevinLoader,LaurentZeitoun,YannZenou",3-9-2018,8000000.0,7.2,99651,movie,The Death of Stalin,0,2017,107,"Comedy,Drama,History"
182,The 8-Year Engagement,Takeru Satoh,16.147,Tao Tsuchiya,13.42,Hiroko Yakushimaru,6.185,Tetta Sugimoto,3.957,Kazuki Kitamura,9.654,182,24425963,-,-,24425963,100.0,64.0,51.0,R,NicholasStoller,"JuddApatow,NicholasStoller,RodneyRothman",4-27-2012,28600000.0,7.0,874,movie,8-nengoshi no hanayome,0,2017,119,"Drama,Romance"
183,Jolly LLB 2,Akshay Kumar,3.945,Huma Qureshi,4.004,Saurabh Shukla,2.774,Annu Kapoor,1.58,Sayani Gupta,1.4,183,24214186,1654254,6.8,22559932,93.2,69.0,67.0,,SubhashKapoor,,2-10-2017,1600000.0,7.3,24890,movie,Jolly LLB 2,0,2017,137,"Comedy,Drama"
184,I Can Speak,Na Moon-hee,5.681,Lee Je-hoon,7.809,Seong Yu-bin,2.382,Yeom Hye-ran,5.905,Lee Sang-hee,5.662,184,24024444,63239,0.3,23961205,99.7,,,,,,,,7.6,1853,movie,Ai kaen seupikeu,0,2017,119,"Comedy,Drama"
185,Wish Upon,Bret Iwan,1.667,Kaitlyn Robrock,4.564,Bill Farmer,14.233,Daniel Ross,0.6,Tress MacNeille,9.048,185,23468586,14301505,60.9,9167081,39.1,19.0,31.0,PG-13,JohnR.Leonetti,SherrylClark,7-14-2017,14300000.0,5.0,20319,movie,Wish Upon,0,2017,90,"Drama,Fantasy,Horror"
186,Detroit,John Boyega,7.174,Will Poulter,28.358,Anthony Mackie,17.839,Algee Smith,13.219,Hannah Murray,10.259,186,23355100,16790139,71.9,6564961,28.1,82.0,79.0,R,KathrynBigelow,"MeganEllison,KathrynBigelow,MatthewBudman,MarkBoal,ColinWilson",8-4-2017,16800000.0,7.3,52395,movie,Detroit,0,2017,143,"Crime,Drama,History"
187,Extraordinary Mission,Huang Xuan,11.613,Duan Yihong,3.692,Lang Yueting,5.442,Zu Feng,1.3,Xing Jiadong,2.465,187,22757764,54174,0.2,22703590,99.8,80.0,89.0,,"AlanMak,AnthonyPun",,4-7-2017,28.6K,6.2,791,movie,Fei fan ren wu,0,2017,117,"Action,Crime"
188,The Glass Castle,Brie Larson,26.14,Woody Harrelson,19.341,Naomi Watts,27.398,Max Greenfield,8.251,Sarah Snook,11.204,188,22088533,17273059,78.2,4815474,21.8,51.0,70.0,PG-13,DestinDanielCretton,"GilNetter,KenKao",8-11-2017,17200000.0,7.1,33078,movie,The Glass Castle,0,2017,127,"Biography,Drama"
189,Épouse-moi mon pote,Tarek Boudali,5.79,Philippe Lacheau,5.783,Charlotte Gabris,6.693,David Marsais,2.041,Julien Arruti,4.179,189,21571464,-,-,21571464,100.0,40.0,12.0,,TarekBoudali,,,,6.1,3283,movie,Épouse-moi mon pote,0,2017,92,"Comedy,Romance"
190,The Prison,Paul Haggis,3.623,Jason Beghe,10.145,Alex Gibney,2.379,Lawrence Wright,1.155,Sherry Stringfield,9.988,190,21205329,207481,1,20997848,99.0,100.0,80.0,,JohnCromwell,,9-3-1937,,6.5,1874,movie,Peurizeun,0,2017,125,"Action,Crime"
