,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
150,Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,Wasabi Mizuta,6.349,Megumi Oohara,3.434,Yumi Kakazu,3.533,Tomokazu Seki,12.709,Subaru Kimura,15.999,150,30236973,-,-,30236973,100.0,,,,,,,,7.9,1206,movie,Eiga Doraemon Shin Nobita to tetsujin heidan: Habatake tenshitachi,0,2011,108,"Action,Adventure,Animation"
151,Eternal Moment,,,,,,,,,,,151,30186159,-,-,30186159,100.0,,,,,,,,5.5,308,movie,Jiang Ai,0,2011,102,"Drama,Romance"
152,The Rum Diary,Johnny Depp,50.461,Amber Heard,34.35,Aaron Eckhart,9.461,Michael Rispoli,9.269,Giovanni Ribisi,16.93,152,30134958,13109815,43.5,17025143,56.5,51.0,36.0,R,BruceRobinson,"JohnnyDepp,ChristiDembrowski,AnthonyRhulen,RobertKravis,GrahamKing,TimHeadington",10-28-2011,13100000.0,6.2,101804,movie,The Rum Diary,0,2011,119,"Comedy,Drama"
153,My Own Swordsman,Sha Yi,5.807,Yu Entai,4.582,Ni Hongjie,2.113,Jiang Chao,3.877,Yao Chen,4.785,153,30082188,-,-,30082188,100.0,,,,,,,,5.1,387,movie,Wu lin wai zhuan,0,2011,92,"Action,Comedy"
154,You Are the Apple of My Eye,Yuki Yamada,12.968,Asuka Saitô,3.044,Honoka Matsumoto,6.661,Takara Sakumoto,2.362,Naoki Kunishima,1.788,154,29843025,-,-,29843025,100.0,,,,,,,,7.6,10350,movie,"Na xie nian, wo men yi qi zhui de nu hai",0,2011,109,"Comedy,Drama,Romance"
155,Torrente 4,Santiago Segura,5.856,Yon González,12.04,Ana Obregón,4.648,Maria Lapiedra,3.539,Javier Gutiérrez,3.865,155,29737384,-,-,29737384,100.0,,,,,,,,5.4,5050,movie,Torrente 4,0,2011,93,"Action,Comedy,Crime"
156,The Sorcerer and the White Snake,Jet Li,28.972,Eva Huang,8.152,Raymond Lam,8.512,Wen Zhang,4.852,Charlene Choi,8.161,156,29649716,-,-,29649716,100.0,27.0,49.0,PG-13,TonyChingSiuTung,PoChuChui,2-8-2013,18.4K,5.8,8525,movie,Bai she chuan shuo,0,2011,100,"Action,Fantasy,Romance"
157,Unfair: The Answer,Ryoko Shinohara,7.508,Koichi Sato,5.573,Takayuki Yamada,10.17,Sadawo Abe,5.319,Masaya Kato,8.39,157,29166054,-,-,29166054,100.0,,,,PavanKaul,,,,6.1,161,movie,Anfea: The Answer,0,2011,109,"Crime,Drama"
158,Dragon,Nicola Wright,5.548,Chelsea Greenwood,1.067,Chrissie Wunna,1.4,Sofia Lacey,0.946,Rachel Roberts,0.6,158,29140858,-,-,29140858,100.0,68.0,74.0,R,BrettRatner,"DinoDeLaurentiis,MarthaDeLaurentiis",10-4-2002,92900000.0,7.1,14758,movie,Wu xia,0,2011,115,"Action,Crime,Drama"
159,Yolki 2,Sergey Svetlakov,4.056,Ivan Urgant,6.29,Vera Brezhneva,7.219,Sergei Bezrukov,4.704,Vladimir Menshov,1.716,159,28719002,-,-,28719002,100.0,,,,,,,,6.2,2376,movie,Yolki 2,0,2011,96,"Comedy,Drama,Family"
160,Your Highness,Danny McBride,26.166,James Franco,11.754,Natalie Portman,20.23,Zooey Deschanel,16.765,Justin Theroux,17.672,160,28013733,21596445,77.1,6417288,22.9,27.0,34.0,R,DavidGordonGreen,ScottStuber,4-8-2011,21600000.0,5.5,100496,movie,Your Highness,0,2011,102,"Adventure,Comedy,Fantasy"
161,Love Strikes!,Katie Findlay,7.578,Wyatt Nash,7.383,Marshall Williams,8.27,Brynn Godenir,0.6,Erik Athavale,5.267,161,27707149,-,-,27707149,100.0,,52.0,,HitoshiOhne,GenkiKawamura,,,6.8,1127,movie,Moteki,0,2011,118,"Comedy,Romance"
162,Letters to Santa,Jane Krakowski,14.841,Richard Griffiths,11.845,Steve Whitmire,3.578,Madison Pettis,12.031,Whoopi Goldberg,8.711,162,26923513,-,-,26923513,100.0,,77.0,,MitjaOkorn,"DariuszGasiorowski,IzabelaLopuch",,,7.2,4418,movie,Listy do M.,0,2011,110,"Comedy,Romance"
163,A Monster in Paris,Vanessa Paradis,5.916,Matthieu Chedid,2.391,Gad Elmaleh,7.183,François Cluzet,9.252,Ludivine Sagnier,9.787,163,26611650,-,-,26611650,100.0,87.0,65.0,PG,BiboBergeron,LucBesson,,,6.7,20898,movie,Un monstre à Paris,0,2011,90,"Adventure,Animation,Comedy"
164,Ivan Tsarevich & the Grey Wolf,Nikita Efremov,1.595,Artur Smolyaninov,3.23,Ivan Okhlobystin,2.013,Viktor Sukhorukov,2.976,Liya Akhedzhakova,1.715,164,26420475,-,-,26420475,100.0,,,,VladimirToropchin,,,,6.2,1242,movie,Ivan Tsarevich i Seryy Volk,0,2011,75,"Adventure,Animation,Comedy"
165,Apollo 18,Ryan Robbins,6.2,Warren Christie,13.172,Lloyd Owen,5.179,Andrew Airlie,5.081,Michael Kopsa,5.769,165,26236153,17687709,67.4,8548444,32.6,23.0,23.0,PG-13,GonzaloLópez-Gallego,"TimurBekmambetov,MicheleWolkoff",9-2-2011,17700000.0,5.2,55414,movie,Apollo 18,0,2011,86,"Horror,Mystery,Sci-Fi"
166,Our Idiot Brother,Paul Rudd,34.179,Elizabeth Banks,14.855,Zooey Deschanel,16.765,Emily Mortimer,12.578,Steve Coogan,8.401,166,25804448,24816118,96.2,988330,3.8,70.0,51.0,R,JessePeretz,"AnthonyBregman,PeterSaraf,MarcTurtletaub",8-26-2011,24800000.0,6.4,87269,movie,Our Idiot Brother,0,2011,90,"Comedy,Drama"
167,Eyyvah Eyvah 2,Ata Demirer,1.018,Demet Akbağ,1.83,Salih Kalyon,1.446,Özge Borak,2.304,,,167,24792348,-,-,24792348,100.0,,76.0,,HakanAlgül,NecatiAkpinar,,,6.7,14657,movie,Eyyvah Eyvah 2,0,2011,106,Comedy
168,Ready,Tye Sheridan,21.473,Olivia Cooke,24.151,Ben Mendelsohn,17.814,Lena Waithe,4.6,T. J. Miller,14.522,168,24663361,955148,3.9,23708213,96.1,30.0,47.0,,AneesBazmee,"SohailKhan,BhushanKumar,KrishanKumar,RajatRawail",,,4.9,18084,movie,Ready,0,2011,145,"Action,Comedy,Romance"
169,In His Chart,Aoi Miyazaki,12.041,Sho Sakurai,2.836,Michiko Kichise,5.244,Aki Asakura,5.145,Chizuru Ikewaki,8.25,169,23384864,-,-,23384864,100.0,,,,,,,,6.0,159,movie,Kamisama no karute,0,2011,128,Drama
170,Warrior,Joel Edgerton,9.409,Tom Hardy,59.898,Jennifer Morrison,19.752,Frank Grillo,21.101,Nick Nolte,11.236,170,23308615,13657115,58.6,9651500,41.4,84.0,92.0,PG-13,GavinO'Connor,"GavinO'Connor,GregO'Connor",9-9-2011,13700000.0,8.2,461346,movie,Warrior,0,2011,140,"Action,Drama,Sport"
171,Hoodwinked 2: Hood vs. Evil,,,,,,,,,,,171,23167844,10143779,43.8,13024065,56.2,11.0,35.0,PG,MichaelD'Isa-Hogan,"MauriceKanbar,DavidLovegren",4-29-2011,10100000.0,4.7,12964,movie,Hoodwinked Too! Hood vs. Evil,0,2011,87,"Adventure,Animation,Comedy"
172,Young Adult,Charlize Theron,40.523,Patton Oswalt,15.44,Patrick Wilson,31.977,Elizabeth Reaser,16.164,Collette Wolfe,7.869,172,22939027,16311571,71.1,6627456,28.9,80.0,49.0,R,JasonReitman,"LianneHalfon,RussellSmith,DiabloCody,MasonNovick,JasonReitman",12-16-2011,16300000.0,6.3,83618,movie,Young Adult,0,2011,94,"Comedy,Drama"
173,Andalucia: Revenge of the Goddess,Meisa Kuroki,7.241,Yuji Oda,2.769,Hideaki Ito,9.538,Erika Toda,9.266,Masaharu Fukuyama,5.688,173,22929221,-,-,22929221,100.0,,,,,,,,6.1,129,movie,Andarushia: Megami no houfuku,0,2011,125,"Action,Drama"
174,A Separation,Alycia Debnam-Carey,9.234,Brenton Thwaites,15.373,Claire Holt,9.217,Ben Robson,5.61,Ted Levine,16.087,174,22926076,7099055,31,15827021,69.0,99.0,92.0,PG-13,AsgharFarhadi,AsgharFarhadi,12-30-2011,331.7K,8.3,240212,movie,Jodaeiye Nader az Simin,0,2011,123,Drama
175,Qualunquemente,Antonio Albanese,3.44,Lorenza Indovina,1.694,Davide Giordano,0.847,Salvatore Cantalupo,0.765,Sergio Rubini,3.132,175,22862029,-,-,22862029,100.0,,40.0,,GiulioManfredonia,,,,6.1,2872,movie,Qualunquemente,0,2011,96,Comedy
176,Friends: Naki on the Monster Island,Shingo Katori,3.119,Koichi Yamadera,9.389,You,4.036,Seishirou Katou,2.4,Sadawo Abe,5.319,176,22537428,-,-,22537428,100.0,,83.0,,"TakashiYamazaki,RyûichiYagi",,,,6.3,266,movie,Friends: Mononokeshima no Naki,0,2011,87,"Adventure,Animation,Comedy"
177,Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals,Shu Watanabe,7.178,Ryosuke Miura,5.305,Riho Takada,5.262,Hiroaki Iwanaga,1.552,Asaya Kimijima,5.925,177,22313925,-,-,22313925,100.0,,,,,,,,5.5,86,movie,Gekijôban kamen raidâ Ôzu wandafuru: Shôgun to nijû-ichi no koa medaru,0,2011,60,"Action,Adventure,Fantasy"
178,Gooische vrouwen,Linda de Mol,2.667,Susan Visser,3.412,Tjitske Reidinga,1.4,Lies Visschedijk,2.947,Peter Paul Muller,3.361,178,22194574,-,-,22194574,100.0,,,,,,,,6.2,2852,movie,Gooische vrouwen,0,2011,105,"Comedy,Drama"
179,The Immature,Raoul Bova,6.23,Barbora Bobuľová,2.924,Ambra Angiolini,4.829,Luca Bizzarri,1.4,Paolo Kessisoglu,0.728,179,21858834,-,-,21858834,100.0,,49.0,,PaoloGenovese,MarcoGiannoni,,,6.1,3408,movie,Immaturi,0,2011,108,Comedy
180,Pleasant Goat and Big Big Wolf 3,Wong Cho-lam,2.107,Michael Tse,6.153,Stephy Tang,4.675,Stephen Chan,0.6,,,180,21847806,-,-,21847806,100.0,,,,,,,,5.1,75,movie,Xi Yang Yang Yu Hui Tai Lang Zhi Tu Nian Ding Gua Gua,0,2011,88,"Adventure,Animation,Comedy"
181,Quick,Bill Murray,23.94,Geena Davis,8.093,Randy Quaid,14.728,Jason Robards,8.162,Stanley Tucci,12.603,181,21561934,-,-,21561934,100.0,,19.0,R,JohnMackenzie,"RandyLippert,BernardMazauric,JimReeve",,,5.8,1132,movie,Kwik,0,2011,115,"Action,Comedy,Crime"
182,K-On! The Movie,Aki Toyosaki,4.937,Yoko Hikasa,8.067,Satomi Sato,5.776,Minako Kotobuki,7.493,Ayana Taketatsu,10.758,182,21434003,-,-,21434003,100.0,,,,,,,,7.6,1808,movie,Eiga Keion!,0,2011,110,"Adventure,Animation,Comedy"
183,Red Dog,Darby Camp,10.5,Jack Whitehall,14.041,Izaac Wang,5.476,John Cleese,13.501,Tony Hale,10.473,183,21185162,-,-,21185162,100.0,,87.0,,CaseyPinkston,"LukeDick,CaseyPinkston",,,7.4,17774,movie,Red Dog,0,2011,92,"Biography,Comedy,Drama"
184,Vicky and the Treasure of the Gods,Jonas Hämmerle,3.572,Mercedes Jadea Diaz,3.006,Waldemar Kobus,3.186,Valeria Eisenbart,7.091,Nic Romm,2.36,184,20796153,-,-,20796153,100.0,,19.0,,ChristianDitter,,,,5.5,1325,movie,Wickie auf großer Fahrt,0,2011,96,"Action,Adventure,Comedy"
185,The Front Line,Ériq Ebouaney,3.699,James Frain,10.284,Gerard McSorley,2.878,Hakeem Kae-Kazim,2.67,Fatou N'Diaye,4.033,185,20629645,11018,<0.1,20618627,99.9,69.0,78.0,,JangHoon,,,,7.3,6469,movie,Go-ji-jeon,0,2011,133,"Action,Drama,History"
186,Polisse,Frédéric Pierrot,2.547,JoeyStarr,3.637,Nicolas Duvauchelle,3.492,Karin Viard,5.823,Naidra Ayadi,3.139,186,20590872,211440,1,20379432,99.0,87.0,78.0,,Maïwenn,AlainAttal,5-18-2012,171.3K,7.3,14210,movie,Polisse,0,2011,127,"Crime,Drama"
187,Hollywoo,Florence Foresti,3.121,Jamel Debbouze,7.042,Nikki DeLoach,8.154,Muriel Robin,1.96,Sophie Mounicot,1.075,187,20587850,-,-,20587850,100.0,68.0,48.0,R,AllenCoulter,GlennWilliamson,9-8-2006,14400000.0,5.0,1799,movie,Hollywoo,0,2011,107,Comedy
188,Kaiji 2: The Ultimate Gambler,Tatsuya Fujiwara,15.303,Yusuke Iseya,5.757,Yuriko Yoshitaka,11.7,Katsuhisa Namase,3.828,Teruyuki Kagawa,3.829,188,19971259,-,-,19971259,100.0,,,,,,,,6.3,903,movie,Kaiji 2: Jinsei dakkai gêmu,0,2011,133,Drama
