Release-Date,Movie,Revenue, Revenue1,NumTheatres,Production,UNK1,UNK2,UNK3
2017-09-15,American Assassin,"$36,249,674","$36,249,674",73,Lionsgate,,,
2017-09-15,Mother!,"$17,800,004","$17,800,004",112,Paramount Pictures,,,
2017-09-22,Kingsman: The Golden Circle,"$100,225,686","$100,229,647",35,Twentieth Century Fox,,,
2017-09-22,The Lego Ninjago Movie,"$59,281,555","$59,281,555",47,Warner Bros.,,,
2017-09-22,Victoria & Abdul,"$22,233,285","$22,245,070",98,Focus Features,,,
2017-09-22,Battle of the Sexes,"$12,638,526","$12,638,526",128,Fox Searchlight Pictures,,,
2017-09-22,Loving Vincent,"$6,240,935","$6,735,118",155,Good Deed Entertainment,,,
2017-09-22,Stronger,"$4,211,129","$4,211,129",171,Roadside Attractions,,,
2017-09-22,Friend Request,"$3,759,078","$3,759,078",177,Entertainment Studios Motion Pictures,,,
2017-09-29,American Made,"$51,342,000","$51,342,000",53,Universal Pictures,,,
2017-09-29,Flatliners,"$16,883,115","$16,883,115",116,Sony Pictures Entertainment (SPE),,,
2017-09-29,Til Death Do Us Part,"$3,455,268","$3,455,267",184,-,,,
2017-09-29,A Question of Faith,"$2,587,072","$2,587,072",197,Pure Flix Entertainment,,,
2017-10-06,Blade Runner 2049,"$91,654,512","$92,054,159",37,Warner Bros.,,,
2017-10-06,The Mountain Between Us,"$30,348,555","$30,348,555",86,Twentieth Century Fox,,,
2017-10-06,My Little Pony: The Movie,"$21,885,107","$21,885,107",100,Lionsgate,,,
2017-10-06,The Florida Project,"$5,297,299","$5,904,366",164,A24,,,
2017-10-13,Happy Death Day,"$55,683,845","$55,683,845",50,Universal Pictures,,,
2017-10-13,The Foreigner,"$34,393,507","$34,393,507",74,STX Entertainment,,,
2017-10-13,Marshall,"$9,468,318","$10,051,659",137,Open Road Films (II),,,
2017-10-20,Boo 2! A Madea Halloween,"$47,319,572","$47,319,572",56,Lionsgate,,,
2017-10-20,Geostorm,"$33,578,782","$33,700,160",77,Warner Bros.,,,
2017-10-20,Only the Brave,"$18,181,288","$18,343,983",109,Sony Pictures Entertainment (SPE),,,
2017-10-20,The Snowman,"$6,700,035","$6,700,035",151,Universal Pictures,,,
2017-10-20,Same Kind of Different as Me,"$6,394,006","$6,423,605",153,Pure Flix Entertainment,,,
2017-10-21,Moonlight,"$15,365,833","$27,854,932",119,A24,,,
2017-10-27,Jigsaw,"$38,052,832","$38,052,832",72,Lionsgate,,,
2017-10-27,Thank You for Your Service,"$9,536,300","$9,536,300",136,Universal Pictures,,,
2017-10-27,Let There Be Light,"$7,208,088","$7,233,471",146,Atlas Distribution Company,,,
2017-10-27,Suburbicon,"$5,775,178","$5,775,178",159,Paramount Pictures,,,
2017-11-01,A Bad Moms Christmas,"$71,891,988","$72,110,659",44,STX Entertainment,,,
2017-11-03,Thor: Ragnarok,"$311,225,150","$315,058,289",7,Walt Disney Studios Motion Pictures,,,
2017-11-03,Lady Bird,"$31,432,462","$48,958,273",81,A24,,,
2017-11-04,Trolls,"$3,576,772","$153,707,064",182,Twentieth Century Fox,,,
2017-11-04,Doctor Strange,"$2,765,583","$232,641,920",192,Walt Disney Studios Motion Pictures,,,
2017-11-04,Hacksaw Ridge,"$2,746,401","$67,209,615",193,Lionsgate,,,
2017-11-10,Daddy's Home 2,"$101,791,381","$104,029,443",33,Paramount Pictures,,,
2017-11-10,Murder on the Orient Express,"$100,619,624","$102,826,543",34,Twentieth Century Fox,,,
2017-11-10,Three Billboards Outside Ebbing,Missouri,"$24,164,629","$54,513,740",96,Fox Searchlight Pictures,,
2017-11-11,Arrival,"$8,870,040","$100,546,139",139,Paramount Pictures,,,
2017-11-17,Justice League,"$225,546,295","$229,024,295",11,Warner Bros.,,,
2017-11-17,Wonder,"$121,559,294","$132,422,809",26,Lionsgate,,,
2017-11-17,The Star,"$39,963,949","$40,852,824",70,Sony Pictures Entertainment (SPE),,,
2017-11-17,Roman J. Israel,Esq.,"$11,851,274","$11,962,778",130,Sony Pictures Entertainment (SPE),,
2017-11-18,Manchester by the Sea,"$20,640,332","$47,695,371",104,Roadside Attractions,,,
2017-11-18,Fantastic Beasts and Where to Find Them,"$11,362,002","$234,037,575",132,Warner Bros.,,,
2017-11-22,Coco,"$179,834,199","$210,460,015",13,Walt Disney Studios Motion Pictures,,,
2017-11-22,Darkest Hour,"$18,132,857","$56,468,410",110,Focus Features,,,
2017-11-22,The Man Who Invented Christmas,"$5,575,759","$5,676,486",161,Bleecker Street Media,,,
2017-11-23,Moana,"$42,279,566","$248,757,044",67,Walt Disney Studios Motion Pictures,,,
2017-11-24,Call Me by Your Name,"$4,516,120","$18,095,701",169,Sony Pictures Classics,,,
2017-11-25,Lion,"$46,435,205","$51,738,905",57,The Weinstein Company,,,
2017-12-01,The Disaster Artist,"$17,861,795","$21,120,616",111,A24,,,
2017-12-01,The Shape of Water,"$15,670,177","$63,859,435",118,Fox Searchlight Pictures,,,
2017-12-02,Jackie,"$7,490,669","$13,960,394",144,Fox Searchlight Pictures,,,
2017-12-08,Just Getting Started,"$6,034,990","$6,069,605",157,Broad Green Pictures,,,
2017-12-09,La La Land,"$120,121,532","$151,101,803",27,Lionsgate,,,
2017-12-09,Office Christmas Party,"$4,952,318","$54,767,494",166,Paramount Pictures,,,
2017-12-15,Star Wars: Episode VIII - The Last Jedi,"$517,218,368","$620,181,382",1,Walt Disney Studios Motion Pictures,,,
2017-12-15,Ferdinand,"$53,546,717","$84,410,380",51,Twentieth Century Fox,,,
2017-12-16,Rogue One: A Star Wars Story,"$123,941,474","$532,177,324",25,Walt Disney Studios Motion Pictures,,,
2017-12-16,Fences,"$31,351,933","$57,682,904",82,Paramount Pictures,,,
2017-12-16,Collateral Beauty,"$6,673,543","$31,016,021",152,Warner Bros.,,,
2017-12-20,Jumanji: Welcome to the Jungle,"$170,863,915","$404,515,480",18,Sony Pictures Entertainment (SPE),,,
2017-12-20,The Greatest Showman,"$49,036,718","$174,340,174",55,Twentieth Century Fox,,,
2017-12-21,Sing,"$117,541,430","$270,395,425",28,Universal Pictures,,,
2017-12-21,Passengers,"$44,634,490","$100,014,699",64,Sony Pictures Entertainment (SPE),,,
2017-12-21,Patriots Day,"$31,319,806","$31,886,361",83,Lionsgate,,,
2017-12-21,Assassin's Creed,"$18,232,781","$54,647,948",108,Twentieth Century Fox,,,
2017-12-21,Dangal,"$4,037,118","$12,391,761",173,UTV Motion Pictures,,,
2017-12-22,Pitch Perfect 3,"$63,300,605","$104,897,530",46,Universal Pictures,,,
2017-12-22,Downsizing,"$17,160,674","$24,449,754",115,Paramount Pictures,,,
2017-12-22,Father Figures,"$12,885,287","$17,501,244",125,Warner Bros.,,,
2017-12-22,Tiger Zinda Hai,"$4,572,231","$5,560,921",168,Yash Raj Films,,,
2017-12-23,Why Him?,"$29,689,870","$60,323,786",88,Twentieth Century Fox,,,
2017-12-23,Silence,"$6,823,622","$7,100,177",150,Paramount Pictures,,,
2017-12-23,A Monster Calls,"$3,676,757","$3,740,823",178,Focus Features,,,
2017-12-25,Hidden Figures,"$167,620,331","$169,607,287",20,Twentieth Century Fox,,,
2017-12-25,All the Money in the World,"$12,712,380","$25,113,707",127,TriStar Pictures,,,
2017-12-25,Live by Night,"$10,283,585","$10,378,555",134,Warner Bros.,,,
2017-12-25,Molly's Game,"$5,377,480","$28,780,744",163,STX Entertainment,,,
2017-12-28,20th Century Women,"$5,526,783","$5,664,764",162,A24,,,
2018-01-05,Insidious: The Last Key,"$67,745,330","$67,745,330",47,Universal Pictures,,,
2018-01-12,Paddington 2,"$40,891,591","$40,891,591",77,Warner Bros.,,,
2018-01-12,The Commuter,"$36,343,858","$36,343,858",80,Lionsgate,,,
2018-01-12,Proud Mary,"$20,877,013","$20,877,013",111,Screen Gems,,,
2018-01-19,12 Strong,"$45,819,713","$45,819,713",67,Warner Bros.,,,
2018-01-19,Den of Thieves,"$44,947,622","$44,947,622",68,STX Entertainment,,,
2018-01-19,Forever My Girl,"$16,376,066","$16,376,066",123,Roadside Attractions,,,
2018-01-25,Padmaavat,"$11,846,060","$11,846,060",136,Viva Pictures,,,
2018-01-26,Maze Runner: The Death Cure,"$58,032,443","$58,032,443",53,Twentieth Century Fox,,,
2018-02-02,Winchester,"$25,091,816","$25,091,816",103,Lionsgate,,,
2018-02-09,Peter Rabbit,"$115,253,424","$115,253,424",27,Sony Pictures Entertainment (SPE),,,
2018-02-09,Fifty Shades Freed,"$100,407,760","$100,407,760",35,Universal Pictures,,,
2018-02-09,The 15:17 to Paris,"$36,276,286","$36,276,286",81,Warner Bros.,,,
2018-02-09,The Oscar Nominated Short Films 2018: Live Action,"$3,508,777","$3,508,777",189,Shorts International,,,
2018-02-16,Black Panther,"$700,059,566","$700,059,566",1,Walt Disney Studios Motion Pictures,,,
2018-02-16,Early Man,"$8,267,544","$8,267,544",148,Lionsgate,,,
2018-02-16,Samson,"$4,719,928","$4,719,928",177,Pure Flix Entertainment,,,
2018-02-23,Game Night,"$69,179,066","$69,179,066",43,Warner Bros.,,,
2018-02-23,Annihilation,"$32,732,301","$32,732,301",87,Paramount Pictures,,,
2018-02-23,Every Day,"$6,102,076","$6,102,076",165,Orion Pictures,,,
2018-03-02,Red Sparrow,"$46,874,505","$46,874,505",64,Twentieth Century Fox,,,
2018-03-02,Death Wish,"$34,017,028","$34,017,028",85,Metro-Goldwyn-Mayer (MGM),,,
2018-03-09,A Wrinkle in Time,"$100,478,608","$100,478,608",34,Walt Disney Studios Motion Pictures,,,
2018-03-09,The Strangers: Prey at Night,"$24,586,708","$24,586,708",104,Aviron Pictures,,,
2018-03-09,The Death of Stalin,"$8,047,856","$8,047,856",150,IFC Films,,,
2018-03-09,The Hurricane Heist,"$6,115,825","$6,115,825",164,Entertainment Studios Motion Pictures,,,
2018-03-09,Gringo,"$4,969,853","$4,969,853",176,STX Entertainment,,,
2018-03-16,I Can Only Imagine,"$83,482,352","$83,482,352",37,Roadside Attractions,,,
2018-03-16,Tomb Raider,"$58,250,803","$58,250,803",52,Warner Bros.,,,
2018-03-16,Love,Simon,"$40,826,341","$40,826,341",78,Twentieth Century Fox,,
2018-03-16,7 Days in Entebbe,"$3,326,885","$3,326,885",195,Focus Features,,,
2018-03-23,Pacific Rim: Uprising,"$59,874,525","$59,874,525",51,Universal Pictures,,,
2018-03-23,Sherlock Gnomes,"$43,242,871","$43,242,871",72,Paramount Pictures,,,
2018-03-23,Isle of Dogs,"$32,015,231","$32,015,231",89,Fox Searchlight Pictures,,,
2018-03-23,Paul,Apostle of Christ,"$17,560,475","$17,560,475",119,Affirm Films,,
2018-03-23,Midnight Sun,"$9,561,064","$9,561,064",143,-,,,
2018-03-23,Unsane,"$7,732,899","$7,732,899",153,Bleecker Street Media,,,
2018-03-29,Ready Player One,"$137,690,172","$137,690,172",23,Warner Bros.,,,
2018-03-30,Acrimony,"$43,549,096","$43,549,096",71,Lionsgate,,,
2018-03-30,God's Not Dead: A Light in Darkness,"$5,728,940","$5,728,940",171,Pure Flix Entertainment,,,
2018-04-06,A Quiet Place,"$188,024,361","$188,024,361",15,Paramount Pictures,,,
2018-04-06,Blockers,"$60,311,495","$60,311,495",50,Universal Pictures,,,
2018-04-06,Chappaquiddick,"$17,395,520","$17,395,520",122,Entertainment Studios Motion Pictures,,,
2018-04-06,The Miracle Season,"$10,230,620","$10,230,620",141,-,,,
2018-04-06,Pandas,"$5,757,906","$7,574,012",169,Warner Bros.,,,
2018-04-11,Beirut,"$5,019,226","$5,019,226",175,Bleecker Street Media,,,
2018-04-13,Rampage,"$101,028,233","$101,028,233",33,Warner Bros.,,,
2018-04-13,Truth or Dare,"$41,411,015","$41,411,015",76,Universal Pictures,,,
2018-04-13,Sgt. Stubby: An American Hero,"$4,015,323","$4,015,935",185,-,,,
2018-04-20,I Feel Pretty,"$48,795,601","$48,795,601",61,STX Entertainment,,,
2018-04-20,Super Troopers 2,"$30,617,396","$30,617,396",94,Twentieth Century Fox,,,
2018-04-20,Traffik,"$9,186,156","$9,186,156",145,Lionsgate,,,
2018-04-27,Avengers: Infinity War,"$678,815,482","$678,815,482",2,Walt Disney Studios Motion Pictures,,,
2018-04-27,Disobedience,"$3,498,782","$3,498,782",190,Bleecker Street Media,,,
2018-05-04,Overboard,"$50,316,123","$50,316,123",59,Pantelion Films,,,
2018-05-04,RBG,"$14,017,361","$14,017,361",129,Magnolia Pictures,,,
2018-05-04,Tully,"$9,369,755","$9,369,755",144,Focus Features,,,
2018-05-04,Bad Samaritan,"$3,435,047","$3,435,047",194,Electric Entertainment,,,
2018-05-11,Life of the Party,"$53,059,911","$53,059,911",57,Warner Bros.,,,
2018-05-11,Breaking In,"$46,840,590","$46,840,590",65,Universal Pictures,,,
2018-05-18,Deadpool 2,"$318,491,426","$318,491,426",5,Twentieth Century Fox,,,
2018-05-18,Book Club,"$68,566,296","$68,566,296",44,Paramount Pictures,,,
2018-05-18,Show Dogs,"$17,857,020","$17,857,020",116,-,,,
2018-05-18,First Reformed,"$3,448,256","$3,448,256",192,A24,,,
2018-05-18,2001: A Space Odyssey2018 Re-release,"$3,236,321","$3,236,321",197,Warner Bros.,,,
2018-05-25,Solo: A Star Wars Story,"$213,767,512","$213,767,512",10,Walt Disney Studios Motion Pictures,,,
2018-06-01,Adrift,"$31,445,012","$31,445,012",91,STX Entertainment,,,
2018-06-01,Upgrade,"$11,977,130","$11,977,130",135,BH Tilt,,,
2018-06-01,Action Point,"$5,059,608","$5,059,608",174,Paramount Pictures,,,
2018-06-08,Ocean's Eight,"$140,218,711","$140,218,711",22,Warner Bros.,,,
2018-06-08,Hereditary,"$44,069,456","$44,069,456",70,A24,,,
2018-06-08,Won't You Be My Neighbor?,"$22,835,787","$22,835,787",108,Focus Features,,,
2018-06-08,Hotel Artemis,"$6,708,147","$6,708,147",160,-,,,
2018-06-13,SuperFly,"$20,545,116","$20,545,116",114,Sony Pictures Entertainment (SPE),,,
2018-06-15,Incredibles 2,"$608,581,744","$608,581,744",3,Walt Disney Studios Motion Pictures,,,
2018-06-15,Tag,"$54,730,625","$54,730,625",54,Warner Bros.,,,
2018-06-15,Gotti,"$4,343,227","$4,343,227",180,Vertical Entertainment,,,
2018-06-22,Jurassic World: Fallen Kingdom,"$417,719,760","$417,719,760",4,Universal Pictures,,,
2018-06-29,Sicario: Day of the Soldado,"$50,072,235","$50,072,235",60,Sony Pictures Entertainment (SPE),,,
2018-06-29,Uncle Drew,"$42,469,946","$42,469,946",73,Lionsgate,,,
2018-06-29,Three Identical Strangers,"$12,320,845","$12,320,845",134,Neon,,,
2018-06-29,Sanju,"$7,909,317","$7,909,317",152,FIP,,,
2018-06-29,Leave No Trace,"$6,046,104","$6,046,104",166,Bleecker Street Media,,,
2018-07-04,The First Purge,"$69,488,745","$69,488,745",42,Universal Pictures,,,
2018-07-06,Ant-Man and the Wasp,"$216,648,740","$216,648,740",9,Walt Disney Studios Motion Pictures,,,
2018-07-06,Sorry to Bother You,"$17,493,096","$17,493,096",121,Annapurna Pictures,,,
2018-07-13,Hotel Transylvania 3: Summer Vacation,"$168,786,400","$167,510,016",18,Sony Pictures Entertainment (SPE),,,
2018-07-13,Skyscraper,"$68,420,120","$68,420,120",46,Universal Pictures,,,
2018-07-13,Eighth Grade,"$13,539,709","$13,539,709",130,A24,,,
2018-07-20,Mamma Mia! Here We Go Again,"$120,634,935","$120,634,935",25,Universal Pictures,,,
2018-07-20,The Equalizer 2,"$102,084,362","$102,084,362",32,Sony Pictures Entertainment (SPE),,,
2018-07-20,Unfriended: Dark Web,"$8,866,745","$8,866,745",146,BH Tilt,,,
2018-07-20,Blindspotting,"$4,333,394","$4,333,394",181,Lionsgate,,,
2018-07-27,Mission: Impossible - Fallout,"$220,159,104","$220,159,104",8,Paramount Pictures,,,
2018-07-27,Teen Titans GO! To the Movies,"$29,790,236","$29,790,236",98,Warner Bros.,,,
2018-08-03,Christopher Robin,"$99,215,042","$99,215,042",36,Walt Disney Studios Motion Pictures,,,
2018-08-03,The Spy Who Dumped Me,"$33,562,069","$33,562,069",86,Lionsgate,,,
2018-08-03,The Darkest Minds,"$12,695,691","$12,695,691",132,Twentieth Century Fox,,,
2018-08-03,Death of a Nation,"$5,885,881","$5,885,881",168,-,,,
2018-08-08,Dog Days,"$6,809,080","$6,809,080",158,LD Entertainment,,,
2018-08-10,The Meg,"$145,443,742","$145,443,742",21,Warner Bros.,,,
2018-08-10,BlacKkKlansman,"$48,271,960","$49,275,340",62,Focus Features,,,
2018-08-10,Slender Man,"$30,569,484","$30,569,484",95,Screen Gems,,,
2018-08-15,Crazy Rich Asians,"$174,039,071","$174,532,921",17,Warner Bros.,,,
2018-08-17,Mile 22,"$36,108,758","$36,108,758",82,STX Entertainment,,,
2018-08-17,Alpha,"$35,857,181","$35,857,181",83,Studio 8,,,
2018-08-17,The Wife,"$8,198,156","$9,601,092",149,Sony Pictures Classics,,,
2018-08-17,Juliet,Naked,"$3,444,895","$3,444,895",193,Roadside Attractions,,
2018-08-24,Searching,"$26,020,957","$26,020,957",102,Screen Gems,,,
2018-08-24,The Happytime Murders,"$20,706,452","$20,706,452",112,STX Entertainment,,,
2018-08-24,A-X-L,"$6,501,381","$6,501,381",161,-,,,
2018-08-29,Operation Finale,"$17,612,099","$17,612,099",118,Metro-Goldwyn-Mayer (MGM),,,
2018-08-31,Kin,"$5,718,096","$5,718,096",172,Lionsgate,,,
2018-08-31,Ya veremos,"$4,165,949","$4,165,949",183,Pantelion Films,,,
2018-09-07,The Nun,"$117,450,119","$117,450,119",26,Warner Bros.,,,
2018-09-07,Peppermint,"$35,418,723","$35,418,723",84,STX Entertainment,,,
2018-09-14,A Simple Favor,"$53,548,586","$53,548,586",56,Lionsgate,,,
2018-09-14,The Predator,"$51,024,708","$51,024,708",58,Twentieth Century Fox,,,
2018-09-14,White Boy Rick,"$24,011,188","$24,011,188",105,Studio 8,,,
2018-09-14,Unbroken: Path to Redemption,"$6,216,897","$6,216,897",163,Pure Flix Entertainment,,,
2018-09-21,The House with a Clock in Its Walls,"$68,536,400","$68,549,695",45,Universal Pictures,,,
2018-09-21,Fahrenheit 11/9,"$6,352,306","$6,352,306",162,Briarcliff Entertainment,,,
2018-09-21,Colette,"$5,137,622","$5,137,622",173,Bleecker Street Media,,,
2018-09-21,Life Itself,"$4,102,648","$4,102,648",184,Amazon Studios,,,
2018-09-21,The Sisters Brothers,"$3,143,056","$3,143,056",200,Annapurna Pictures,,,
2018-09-25,My Hero Academia: Two Heroes,"$5,754,556","$5,754,556",170,FUNimation Entertainment,,,
2018-09-28,Smallfoot,"$82,976,621","$83,240,103",38,Warner Bros.,,,
2018-09-28,Night School,"$77,316,580","$77,339,130",40,Universal Pictures,,,
2018-09-28,Free Solo,"$11,240,573","$17,541,090",137,National Geographic Entertainment,,,
2018-09-28,The Old Man & the Gun,"$11,197,012","$11,277,120",138,Fox Searchlight Pictures,,,
2018-09-28,Hell Fest,"$11,107,431","$11,107,431",139,Lionsgate,,,
2018-10-05,Venom,"$213,312,395","$213,515,506",11,Sony Pictures Entertainment (SPE),,,
2018-10-05,A Star Is Born,"$201,157,885","$215,288,866",12,Warner Bros.,,,
2018-10-05,The Hate U Give,"$29,666,375","$29,719,483",100,Twentieth Century Fox,,,
2018-10-12,Goosebumps 2: Haunted Halloween,"$46,700,633","$46,700,633",66,Sony Pictures Entertainment (SPE),,,
2018-10-12,First Man,"$44,923,035","$44,936,545",69,Universal Pictures,,,
2018-10-12,Bad Times at the El Royale,"$17,839,115","$17,839,115",117,Twentieth Century Fox,,,
2018-10-12,Beautiful Boy,"$7,587,613","$7,649,973",154,Amazon Studios,,,
2018-10-12,Gosnell: The Trial of America's Biggest Serial Killer,"$3,679,893","$3,679,893",187,GVN Releasing,,,
2018-10-19,Halloween,"$159,336,510","$159,342,015",19,Universal Pictures,,,
2018-10-19,Can You Ever Forgive Me?,"$7,530,304","$8,803,865",155,Fox Searchlight Pictures,,,
2018-10-19,Mid90s,"$7,362,439","$7,362,439",156,A24,,,
2018-10-26,Hunter Killer,"$15,767,460","$15,767,460",125,Lionsgate,,,
2018-10-26,Johnny English Strikes Again,"$4,412,170","$4,412,170",179,Universal Pictures,,,
2018-10-26,Indivisible,"$3,509,836","$3,511,417",188,Pure Flix Entertainment,,,
2018-11-02,Bohemian Rhapsody,"$189,813,133","$216,428,042",14,Twentieth Century Fox,,,
2018-11-02,The Nutcracker and the Four Realms,"$54,581,769","$54,858,851",55,Walt Disney Studios Motion Pictures,,,
2018-11-02,Nobody's Fool,"$31,713,110","$31,713,110",90,Paramount Pictures,,,
2018-11-02,Boy Erased,"$6,774,202","$6,788,692",159,Focus Features,,,
2018-11-03,Lady Bird,"$17,525,810","$48,958,273",120,A24,,,
2018-11-03,Thor: Ragnarok,"$3,833,139","$315,058,289",186,Walt Disney Studios Motion Pictures,,,
2018-11-09,The Grinch,"$266,280,410","$270,620,950",6,Universal Pictures,,,
2018-11-09,Overlord,"$21,704,844","$21,704,844",109,Paramount Pictures,,,
2018-11-09,The Girl in the Spider's Web,"$14,841,338","$14,841,338",127,Sony Pictures Entertainment (SPE),,,
2018-11-10,Three Billboards Outside Ebbing,Missouri,"$30,349,111","$54,513,740",96,Fox Searchlight Pictures,,
2018-11-15,Burn the Stage: The Movie,"$4,201,819","$4,201,819",182,Trafalgar Releasing,,,
2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,"$156,781,859","$159,555,901",20,Warner Bros.,,,
2018-11-16,Instant Family,"$64,845,006","$67,363,237",48,Paramount Pictures,,,
2018-11-16,Widows,"$41,904,173","$42,402,632",74,Twentieth Century Fox,,,
2018-11-16,Green Book,"$32,153,006","$85,080,171",88,Universal Pictures,,,
2018-11-17,Wonder,"$10,863,515","$132,422,809",140,Lionsgate,,,
2018-11-17,Justice League,"$3,478,000","$229,024,295",191,Warner Bros.,,,
2018-11-21,Ralph Breaks the Internet: Wreck-It Ralph 2,"$177,616,854","$201,091,711",16,Walt Disney Studios Motion Pictures,,,
2018-11-21,Creed II,"$112,448,520","$115,715,889",28,Metro-Goldwyn-Mayer (MGM),,,
2018-11-21,Robin Hood,"$30,645,013","$30,824,628",93,Lionsgate,,,
2018-11-22,Darkest Hour,"$38,335,553","$56,468,410",79,Focus Features,,,
2018-11-22,Coco,"$29,891,816","$210,460,015",97,Walt Disney Studios Motion Pictures,,,
2018-11-23,The Favourite,"$15,888,465","$34,366,783",124,Fox Searchlight Pictures,,,
