,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
150,Million Dollar Arm,Jon Hamm,18.064,Bill Paxton,16.77,Lake Bell,20.768,Suraj Sharma,4.586,Aasif Mandvi,4.784,150,38483455,36457627,94.7,2025828,5.3,64.0,68.0,PG,CraigGillespie,"MarkCiardi,GordonGray,JoeRoth",5-16-2014,36400000.0,7.0,45622,movie,Million Dollar Arm,0,2014,124,"Biography,Drama,Sport"
151,The Water Diviner,Russell Crowe,20.111,Olga Kurylenko,20.966,Yılmaz Erdoğan,2.855,Cem Yılmaz,3.591,Jai Courtney,10.934,151,38176317,4196641,11,33979676,89,62.0,60.0,R,RussellCrowe,"AndrewMason,KeithRodger,TroyLum",4-24-2015,34600000.0,7.0,74655,movie,The Water Diviner,0,2014,111,"Drama,History,War"
152,But Always,Rhys Ifans,55.189,Aidan McArdle,6.562,Jodie Rimmer,2.408,Camilla Power,7.039,Jonathan Aris,8.51,152,38039248,430760,1.1,37608488,98.9,14.0,54.0,,SnowZou,YibaiZhang,9-5-2014,417.6K,5.3,448,movie,Yi sheng yi shi,0,2014,106,"Drama,Romance"
153,Devil's Due,Zach Gilford,12.46,Allison Miller,6.999,Sam Anderson,5.108,Catherine Kresge,1.091,Aimee Carrero,6.196,153,36921560,15821461,42.9,21100099,57.1,18.0,21.0,R,"MattBettinelli-Olpin,TylerGillett",JohnDavis,1-17-2014,15800000.0,4.1,16647,movie,Devil's Due,0,2014,89,"Horror,Mystery"
154,A Most Wanted Man,Philip Seymour Hoffman,16.104,Willem Dafoe,27.4,Robin Wright,13.714,Rachel McAdams,23.696,Grigoriy Dobrygin,2.432,154,36233517,17237855,47.6,18995662,52.4,85.0,65.0,R,AntonCorbijn,"StephenCornwell,GailEgan,MalteGrunert,SimonCornwell,AndreaCalderwood",8-1-2014,17200000.0,6.8,75793,movie,A Most Wanted Man,0,2014,122,"Crime,Drama,Thriller"
155,Kundo: Age of the Rampant,Ha Jung-woo,9.169,Gang Dong-won,7.914,Cho Jin-woong,9.375,Lee Kyung-young,10.791,Ma Dong-seok,18.473,155,35941291,280958,0.8,35660333,99.2,82.0,68.0,,YoonJong-bin,KangHyeon,,276.8K,6.8,3414,movie,Kundo: Min-ran-eui si-dae,0,2014,137,"Action,Drama"
156,When Marnie Was There,Sara Takatsuki,8.704,Kasumi Arimura,24.14,Nanako Matsushima,6.005,Susumu Terajima,6.181,Toshie Negishi,2.534,156,34949567,561085,1.6,34388482,98.4,91.0,88.0,PG,HiromasaYonebayashi,"YoshiakiNishimura,KojiHoshino",5-22-2015,314.3K,7.7,38765,movie,Omoide no Mânî,0,2014,103,"Animation,Drama,Family"
157,Endless Love,Brooke Shields,18.999,Martin Hewitt,7.077,Shirley Knight,4.687,Don Murray,7.204,Richard Kiley,6.743,157,34718173,23438250,67.5,11279923,32.5,16.0,58.0,PG-13,ShanaFeste,"ScottStuber,PamelaAbdy,JoshSchwartz,StephanieSavage",2-14-2014,23400000.0,6.2,44044,movie,Endless Love,0,2014,104,"Drama,Romance"
158,Black & White: The Dawn of Justice,Mark Chao,8.873,Lin Gengxin,5.6,Shiou Chieh Kai,0.6,Janine Chang,13.872,Huang Bo,13.595,158,34146896,-,-,34146896,100,,,,,,,,5.7,634,movie,Pi Zi Ying Xiong 2,0,2014,126,Action
159,"My Love, Don't Cross That River",Cho Byeong-man,0.6,Kang Gye-yeol,0.6,,,,,,,159,34012261,-,-,34012261,100,77.0,65.0,,Mo-YoungJin,,6-17-2016,86.3K,7.9,693,movie,"Nim-a, geu-gang-eul geon-neo-ji ma-o",0,2014,86,"Documentary,Drama,Romance"
160,Don't Go Breaking My Heart 2,Louis Koo,16.886,Gao Yuanyuan,11.371,Miriam Yeung,5.615,Vic Chou,7.707,Daniel Wu,17.042,160,33801759,-,-,33801759,100,,31.0,,JohnnieTo,,,,5.5,705,movie,Daan san nam nui 2,0,2014,113,Romance
161,Get on Up,Chadwick Boseman,13.943,Nelsan Ellis,4.529,Dan Aykroyd,17.016,Viola Davis,11.558,Lennie James,14.584,161,33448971,30703100,91.8,2745871,8.2,80.0,68.0,PG-13,TateTaylor,"BrianGrazer,MickJagger,VictoriaPearman,EricaHuggins,TateTaylor",8-1-2014,30500000.0,6.9,24394,movie,Get on Up,0,2014,139,"Biography,Drama,Music"
162,Girls,Lindsay Lohan,12.288,Rachel McAdams,31.909,Tina Fey,8.942,Lacey Chabert,23.128,Amanda Seyfried,41.155,162,33325338,-,-,33325338,100,84.0,66.0,PG-13,MarkWaters,LorneMichaels,4-30-2004,86100000.0,5.1,376,movie,Gui mi,0,2014,119,"Comedy,Romance"
163,The Crossing,Jeff Daniels,10.459,Steven McCarthy,2.114,John Henry Canavan,1.388,Sebastian Roché,11.793,Roger Rees,4.507,163,32806475,-,-,32806475,100,,,,,,,,6.1,1805,movie,The Crossing,0,2014,129,"Drama,History,Romance"
164,Old Boys: The Way of the Dragon,Wang Taili,1.862,Xiao Yang,5.011,,,,,,,164,32800000,-,-,32800000,100,,44.0,,YangXiao,,,,5.3,199,movie,Lao nan hai zhi Meng long guo jiang,0,2014,114,Comedy
165,The Four 3,Deng Chao,6.787,Liu Yifei,25.393,Collin Chou,7.371,Ronald Cheng,5.242,Anthony Wong,10.318,165,31521335,-,-,31521335,100,,,,,,,,5.6,913,movie,Si da ming bu 3,0,2014,106,Action
166,Tazza: The Hidden Card,Choi Seung-hyun,4.55,Shin Se-kyung,14.142,Kwak Do-won,6.113,Lee Ha-nee,7.119,Yoo Hae-jin,18.669,166,31278476,251555,0.8,31026921,99.2,,72.0,,KangHyeong-cheol,,,24.1K,6.8,2239,movie,Tajja: Sineui son,0,2014,147,"Crime,Drama"
167,Mrs. Brown's Boys D'Movie,Brendan O'Carroll,6.957,Jennifer Gibney,2.805,Eilish O'Carroll,1.4,Danny O'Carroll,1.334,Fiona O'Carroll,1.4,167,31116264,-,-,31116264,100,6.0,43.0,,BenKellett,StephenMcCrum,,,4.2,5286,movie,Mrs. Brown's Boys D'Movie,0,2014,94,Comedy
168,Rise of the Legend,Rosyam Nor,0.615,Mark Lee,1.61,Yann Yann Yeo,2.583,Jake Eng,0.6,Tosh Chan,1.736,168,30932534,-,-,30932534,100,,,,,,,,6.4,3705,movie,Huang feihong zhi yingxiong you meng,0,2014,131,"Action,Biography,Drama"
169,Winter's Tale,Colin Farrell,43.802,Jessica Brown Findlay,12.258,Russell Crowe,20.111,William Hurt,23.957,Jennifer Connelly,52.556,169,30800231,12600231,40.9,18200000,59.1,13.0,43.0,PG-13,AkivaGoldsman,"AkivaGoldsman,MarcPlatt,MichaelTadross,TonyAllard",2-14-2014,12600000.0,6.2,54363,movie,Winter's Tale,0,2014,118,"Drama,Fantasy,Mystery"
170,Wild Tales,Tchéky Karyo,15.462,Cécile de France,17.478,,,,,,,170,30642704,3106530,10.1,27536174,89.9,94.0,92.0,R,DamiánDavidSzifron,"HugoSigman,PedroAlmodóvar,AgustínAlmodóvar,EstherGarcía,MatíasMosteirín",2-20-2015,3100000.0,8.1,192573,movie,Relatos salvajes,0,2014,122,"Comedy,Drama,Thriller"
171,When the Game Stands Tall,Jim Caviezel,17.268,Michael Chiklis,11.284,Laura Dern,14.988,Clancy Brown,29.504,Ser'Darius Blain,4.862,171,30138754,30127963,100,10791,<0.1,20.0,72.0,PG,ThomasCarter,DavidZelon,8-22-2014,30100000.0,6.6,15963,movie,When the Game Stands Tall,0,2014,115,"Biography,Drama,Family"
172,Draft Day,Kevin Costner,23.921,Jennifer Garner,16.887,Denis Leary,16.184,Frank Langella,9.406,Sam Elliott,17.503,172,29824199,28842237,96.7,981962,3.3,60.0,65.0,PG-13,IvanReitman,"IvanReitman,AliBell,JoeMedjuck",4-11-2014,28800000.0,6.8,59160,movie,Draft Day,0,2014,110,"Drama,Sport"
173,Big Eyes,Amy Adams,19.554,Christoph Waltz,18.156,Danny Huston,7.01,Jon Polito,2.753,Krysten Ritter,21.253,173,29253166,14482031,49.5,14771135,50.5,72.0,68.0,PG-13,TimBurton,"TimBurton,LynetteHowellTaylor,ScottAlexander,LarryKaraszewski",12-25-2014,14500000.0,7.0,91357,movie,Big Eyes,0,2014,106,"Biography,Crime,Drama"
174,Big Eyes,Amy Adams,19.554,Christoph Waltz,18.156,Danny Huston,7.01,Jon Polito,2.753,Krysten Ritter,21.253,174,29253166,14482031,49.5,14771135,50.5,72.0,68.0,PG-13,TimBurton,"TimBurton,LynetteHowellTaylor,ScottAlexander,LarryKaraszewski",12-25-2014,14500000.0,7.2,51,movie,Big Eyes,0,2014,\N,Documentary
175,The Fatal Encounter,Hyun Bin,8.184,Jung Jae-young,6.747,Cho Jung-seok,4.486,Cho Jae-hyun,1.7,Han Ji-min,13.101,175,29060186,-,-,29060186,100,60.0,78.0,,LeeJae-gyu,ChoiNak-kwon,,,6.8,1109,movie,Yeok-rin,0,2014,135,"Action,Drama"
176,Maya the Bee Movie,Coco Jack Gillies,7.945,Kodi Smit-McPhee,10.866,Richard Roxburgh,13.958,Noah Taylor,13.275,Justine Clarke,5.3,176,28638603,-,-,28638603,100,47.0,46.0,G,"AlexsStadermann,SimonPickard","BarbaraStephen,ThorstenWegener",5-1-2015,,5.9,2023,movie,Maya the Bee Movie,0,2014,89,"Adventure,Animation,Comedy"
177,Pokémon the Movie: Diancie and the Cocoon of Destruction,Rica Matsumoto,3.599,Ikue Otani,8.898,Mayuki Makiguchi,2.081,Yuki Kaji,13.997,Mariya Ise,11.195,177,28595105,-,-,28595105,100,,57.0,,KunihikoYuyama,"TakemotoMori,KenichiArai,Jun'yaOkamoto,NobuyukiHosoya",,,5.5,1450,movie,Pokemon Za Mûbî XY: Hakai no Mayu to Dianshî,0,2014,76,"Action,Adventure,Animation"
178,The Divine Move,Jung Woo-sung,8.045,Lee Beom-soo,5.828,Ahn Sung-ki,5.513,Kim In-kwon,7.744,Lee Si-young,8.912,178,27926871,136707,0.5,27790164,99.5,,57.0,,JoBeomgu,SeoKang-ho,,,6.7,2309,movie,Sin-ui hansu,0,2014,118,"Action,Crime"
179,Nicholas on Holiday,Valérie Lemercier,2.99,Kad Merad,2.603,Mathéo Boisselier,1.632,Erja Malatier,3.399,Daniel Prévost,4.162,179,27567832,-,-,27567832,100,,,,,,,,6.2,3070,movie,Les vacances du petit Nicolas,0,2014,97,"Comedy,Family"
180,Grace of Monaco,Nicole Kidman,23.379,Milo Ventimiglia,14.286,Paz Vega,15.854,Tim Roth,18.806,Parker Posey,17.871,180,27515247,-,-,27515247,100,9.0,25.0,,OlivierDahan,"Pierre-AngeLePogam,UdayChopra,ArashAmel",,,5.7,19842,movie,Grace of Monaco,0,2014,103,"Biography,Drama,Romance"
181,Left Behind,Nicolas Cage,31.357,Chad Michael Murray,17.044,Lea Thompson,13.415,Nicky Whelan,16.063,Martin Klebba,4.415,181,27405896,14019924,51.2,13385972,48.8,0.0,2.0,PG-13,VicArmstrong,"PaulLalonde,EdClydesdale",10-3-2014,14000000.0,3.1,39430,movie,Left Behind,0,2014,110,"Action,Fantasy,Sci-Fi"
182,Joy of Fatherhood,Matthias Schweighöfer,12.692,Jasmin Abdelati,0.75,Tom Beck,6.945,Natalia Belitski,7.17,Marc Benjamin Puch,3.031,182,27088817,-,-,27088817,100,,,,,,,,5.6,2699,movie,Vaterfreuden,0,2014,110,"Comedy,Romance"
183,A Hard Day,John Lennon,6.857,Paul McCartney,7.725,George Harrison,6.478,Ringo Starr,5.397,Wilfrid Brambell,6.931,183,26488847,19004,<0.1,26469843,99.9,83.0,77.0,,KimSeong-hun,,7-17-2015,,7.2,13773,movie,Ggeutggaji ganda,0,2014,111,"Action,Crime,Thriller"
184,Top Five,Chris Rock,20.036,Rosario Dawson,22.564,J.B. Smoove,16.991,Gabrielle Union,15.997,Romany Malco,5.271,184,26117471,25317471,96.9,800000,3.1,86.0,64.0,R,ChrisRock,"ScottRudin,EliBush",12-12-2014,25300000.0,6.4,26638,movie,Top Five,0,2014,102,"Comedy,Romance"
185,Iceman,Michael Shannon,24.951,Winona Ryder,20.857,Ray Liotta,16.388,Chris Evans,15.319,David Schwimmer,8.695,185,26033917,7679,<0.1,26026238,100,83.0,65.0,,FelixRandau,JanKrüger,3-15-2019,2.1K,4.7,3581,movie,Gap tung kei hap,0,2014,104,"Action,Comedy,History"
186,Meet Miss Anxiety,Zhou Xun,12.814,Tong Dawei,3.997,Wallace Chung,12.061,Zhang Zilin,3.86,Bai Ke,1.946,186,25948636,-,-,25948636,100,,,,,,,,4.5,189,movie,Wo de zao geng nv you,0,2014,99,"Comedy,Romance"
187,"Love, Rosie",Lily Collins,16.043,Sam Claflin,8.17,Christian Cooke,8.284,Tamsin Egerton,11.644,Suki Waterhouse,5.804,187,25574387,20431,<0.1,25553956,99.9,32.0,63.0,R,ChristianDitter,"SimonBrooks,DonCarmody,JamesFlynn,RobertKulzer",2-6-2015,14.9K,7.2,135978,movie,"Love, Rosie",0,2014,102,"Comedy,Romance"
188,A Haunted House 2,Marlon Wayans,12.773,Jaime Pressly,22.798,Essence Atkins,5.423,Gabriel Iglesias,12.75,Missi Pyle,10.805,188,25358716,17329486,68.3,8029230,31.7,8.0,43.0,R,MikeTiddes,"RickAlvarez,MarlonWayans",4-18-2014,17300000.0,4.6,21411,movie,A Haunted House 2,0,2014,86,"Comedy,Fantasy,Horror"
189,And So It Goes,Michael Douglas,9.193,Diane Keaton,14.502,Sterling Jerins,10.429,Paloma Guzmán,7.185,Frances Sternhagen,7.146,189,25312387,15160801,59.9,10151586,40.1,18.0,40.0,PG-13,RobReiner,"RobReiner,AlanGreisman,MarkDamon",7-25-2014,15200000.0,5.8,13950,movie,And So It Goes,0,2014,94,"Comedy,Drama,Romance"
190,Kung Fu Jungle,Donnie Yen,16.207,Charlie Yeung,12.048,Baoqiang Wang,6.389,Bai Bing,3.038,Deep Ng,3.209,190,24070765,129784,0.5,23940981,99.5,,,,,,,,6.4,10990,movie,Yi ge ren de wu lin,0,2014,100,"Action,Crime,Thriller"
191,Hot Road,Non,2.727,Hiroomi Tosaka,2.143,Yoshino Kimura,4.679,Yukiyoshi Ozawa,5.365,Ryohei Suzuki,6.466,191,22916313,-,-,22916313,100,,,,TakahiroMiki,,,,5.7,254,movie,Hotto rôdo,0,2014,119,"Drama,Romance"
