Movie Title,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,Score_Rotten,Score_Rotten_Audience,Rating,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Release-Date,Release-Year,Release-Month,Release-DOM,Revenue-Worldwide,Profit,Label
White Snake,96.948,7.1,4054,99,70,84,2,,86.875,3.473,2.927,3.8768,56.44847699,11936735,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-15,2019,11,15,62098770,4.202324589,0
Child's Play,98.115,6.6,98846,87,64,57,3,82,35,2.64,3.342,9.4092,0.6678997123,9000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2019-06-21,2019,6,21,44907074,3.989674889,0
After,261.863,5.4,51463,105,88,67,1,127,98,6.306,1.091,13.1342,0.1258346174,14000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-04-12,2019,4,12,69518232,3.965588,0
Simmba,5.947,5.7,23205,158,27,41,2,184,24.5,3.007,1.71725,2.7226,0.5346097202,10400000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-28,2019,12,28,51329025,3.935483173,0
Rocketman,24.031,7.3,167861,121,89,88,3,32,53.75,12.482,6.5605,18.7458,0.5787589499,40000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019-05-31,2019,5,31,195320400,3.88301,0
A Dog's Journey,79.429,7.4,23775,109,51,91,1,96,51.75,5.065,1.176,12.8322,0.3689680772,16000000,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-17,2019,5,17,75741734,3.733858375,0
The Intruder,26.04,5.6,16987,102,33,68,2,73,30.125,1.4,1.1466,11.3658,0.3794871795,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-05-03,2019,5,3,36599361,3.574920125,0
Shazam!,102.377,7,314627,132,90,82,2,19,,2.257,3.965,16.7714,0.6137535817,80000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-05,2019,4,5,365971656,3.5746457,0
Judy,18.215,6.8,49181,118,82,85,2,92,63.75,1.933,1.176,15.697,0.3983193277,10000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-09-27,2019,9,27,45701880,3.570188,0
The Hustle,44.19,5.4,57122,93,13,42,2,74,30.5,6.289,9.7635,10.9792,0.5424688562,21000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-10,2019,5,10,95017038,3.524620857,0
A Dog's Way Home,70.387,6.7,17410,96,59,70,1,65,45.5,12.669,1.176,12.3804,0.6974504249,18000000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-11,2019,1,11,80708134,3.483785222,0
Star Wars: Episode IX - The Rise of Skywalker,84.629,6.5,425565,141,,,2,6,20.25,,,16.8416,-0.7106452939,250000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-20,2019,12,20,1074144248,3.296576992,0
Scary Stories to Tell in the Dark,48.178,6.2,73298,108,77,72,2,42,32.875,2.251,3.205,10.3454,-0.6028667791,25000000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2019-08-09,2019,8,9,104545505,3.1818202,0
Booksmart,25.782,7.1,112707,102,96,77,3,97,31.25,25.223,2.295,12.5354,0.693212186,6000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-24,2019,5,24,24959607,3.1599345,0
Last Christmas,17.709,6.5,75496,103,47,81,2,75,49.25,4.309,6.722,22.6906,0.5170387779,30000000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-08,2019,11,8,121550750,3.051691667,0
How to Train Your Dragon: The Hidden World,101.642,7.4,121790,104,90,86,1,15,58.125,5.474,1.5685,25.024,0.5289801908,129000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-22,2019,2,22,521799505,3.044957403,0
47 Meters Down: Uncaged,28.642,5,25134,90,45,68,2,100,34.5,8.266,1.509666667,7.1594,0.1130063966,12000000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019-08-16,2019,8,16,47582563,2.965213583,0
Once Upon a Time... In Hollywood,46.625,7.6,680313,161,85,70,3,18,40.875,35.032,12.81933333,23.2682,0.4099009901,95000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26,2019,7,26,374375059,2.940790095,0
The Peanut Butter Falcon,22.906,7.6,88580,97,95,96,2,105,42.125,,1.60725,9.4382,0.6285452882,6200000,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-09,2019,8,9,23712090,2.824530645,0
Fast & Furious Presents: Hobbs & Shaw,182.417,6.5,204048,137,67,88,2,13,39.875,6.782,26.20525,35.1204,-0.8166259169,200000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-08-02,2019,8,2,760098996,2.80049498,0
Fighting with My Family,33.943,7.1,78846,108,93,86,2,94,38.375,17.978,13.4316,18.005,-0.2684391081,11000000,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-14,2019,2,14,40812363,2.710214818,0
Mia and the White Lion,31.946,6.5,5284,98,88,52,1,,21.75,6.345,,8.0756,-8.771929825,9600000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-12,2019,4,12,35487190,2.696582292,0
Angel Has Fallen,63.139,6.4,93699,121,39,93,3,41,42.625,6.795,5.226,18.8148,0.09581395349,40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-08-23,2019,8,23,146661977,2.666549425,0
What Men Want,38.951,5.3,27557,117,42,33,3,54,41.5,5.536,2.019,7.8176,0.748046875,20000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-02-08,2019,2,8,72216294,2.6108147,0
Breakthrough,55.376,6.2,9556,116,63,79,1,69,54.375,9.07,1.052,8.3572,0.6549835706,14000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-17,2019,4,17,50444358,2.603168429,0
Unplanned,15.355,5.9,13721,109,42,94,3,108,30,,2.048166667,1.8914,0.2707059477,6000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-29,2019,3,29,21354152,2.559025333,0
The Good Liar,17.81,6.7,39396,109,63,85,3,115,42.125,9.832,5.784,10.6062,-0.09090909091,10000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019-11-15,2019,11,15,33856058,2.3856058,0
The Upside,24.489,7,54906,126,43,81,2,26,34.5,7.174,1.862666667,18.9218,0.5231355471,37500000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-11,2019,1,11,125852517,2.35606712,0
Super 30,5.59,8.1,29549,154,31,92,2,199,20.125,1.221,2.632,3.7702,0.7825223436,7800000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-12,2019,7,12,24701637,2.166876538,0
Zombieland: Double Tap,79.824,6.7,170503,99,68,88,3,40,50,16.871,1.176,27.2978,0.5368802902,42000000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019-10-18,2019,10,18,122810399,1.924057119,1
Pokémon Detective Pikachu,150.978,6.6,155925,104,68,79,1,17,48.75,2.886,1.557,22.5702,,150000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-10,2019,5,10,433005346,1.886702307,1
A Beautiful Day in the Neighborhood,18.805,7.3,76062,109,95,92,1,49,44.5,6.448,1.6665,10.3072,0.9437976716,25000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-22,2019,11,22,67925733,1.71702932,1
Maleficent: Mistress of Evil,140.522,6.6,100398,119,39,95,1,23,42.125,3.586,19.427,15.7826,-0.6596506941,185000000,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-18,2019,10,18,491730089,1.658000481,1
Uncut Gems,35.565,7.4,263048,135,92,52,3,91,41.125,,6.5915,8.7458,0.3852606351,19000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-12-13,2019,12,13,50023780,1.632830526,1
Harriet,18.089,6.6,25649,125,73,97,2,64,41.5,10.175,1.060333333,6.4872,0.4183844011,17000000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-01,2019,11,1,43347017,1.549824529,1
Dora and the Lost City of Gold,60.914,6.1,29819,102,85,88,1,47,30.125,6.873,2.744,14.0644,-0.3113129645,49000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-09,2019,8,9,119682635,1.442502755,1
Stan & Ollie,14.939,7.2,36589,98,92,83,1,155,42.125,0.684,0.716,9.886,0.5862068966,10000000,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-28,2019,12,28,24420923,1.4420923,1
Abominable,60.478,7,37140,97,,12,2,46,44.875,0.6,2.94,10.1062,0.3768032314,75000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-27,2019,9,27,180289970,1.403866267,1
Queen & Slim,16.45,7.1,30411,132,83,92,3,68,24.75,0.652,1.814857143,14.848,0.3587096774,20000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-11-27,2019,11,27,47860909,1.39304545,1
Alita: Battle Angel,84.434,7.3,257456,122,61,92,2,33,77.5,15.382,6.9515,31.807,-0.2211221122,170000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019-02-14,2019,2,14,404980543,1.382238488,1
Playing with Fire,28.03,5.1,14244,96,24,77,1,63,29.375,3.44,2.797,12.408,-0.1815856777,29900000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-08,2019,11,8,69412425,1.321485786,1
Ford v Ferrari,64.821,8.1,361640,152,92,98,2,27,39,6.24,4.077666667,18.8364,0.6655443322,97600000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-15,2019,11,15,225508210,1.310534939,1
Men in Black: International,61.432,5.6,129326,114,23,66,2,36,40,5.49,6.1795,23.5266,0.1703590527,110000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-14,2019,6,14,253890701,1.308097282,1
Godzilla: King of the Monsters,121.713,6,174653,132,42,83,2,25,,3.811,3.128,18.8238,0.4275037369,170000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-31,2019,5,31,386600138,1.274118459,1
The Angry Birds Movie 2,98.606,6.4,27754,97,73,84,1,66,62.5,5.391,1.4,10.2,-0.5973759738,65000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-13,2019,8,13,147792047,1.2737238,1
Dumbo,94.467,7.3,129005,64,46,48,1,22,41.25,14.466,3.23575,2.521,0.3725820017,170000000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-29,2019,3,29,353284621,1.078144829,1
Stuber,25.02,6.2,46214,93,42,79,3,99,29.75,4.431,12.991,14.4684,0.5553121577,16000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-12,2019,7,12,32390945,1.024434063,2
The Lego Movie 2: The Second Part,45.797,6.6,63505,107,84,68,1,28,47.25,5.691,3.8942,18.34,0.5641838352,99000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-08,2019,2,8,192456290,0.9440029293,2
On the Basis of Sex,26.612,7.1,33463,120,72,76,2,95,44.875,6.296,1.722,17.4282,-0.05141657922,20000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-25,2019,12,25,38673750,0.9336875,2
Bombshell,29.956,6.8,110452,109,67,84,3,110,59.875,6.28,6.198,23.8456,0.1404255319,32000000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-13,2019,12,13,61404394,0.9188873125,2
Black and Blue,27.251,6.4,22190,108,52,93,3,101,39.125,1.4,0.6,16.245,0.4934554974,12000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-10-25,2019,10,25,22741061,0.8950884167,2
The Art of Racing in the Rain,43.617,7.6,29865,109,44,96,1,89,35.625,4.541,9.564666667,17.3942,0.2832722833,18000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-08-09,2019,8,9,33766787,0.8759326111,2
Rambo: Last Blood,96.65,6.1,94063,89,27,81,3,62,37.125,5.523,2.54975,14.907,0.12868801,50000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-09-20,2019,9,20,91490353,0.82980706,2
Spies in Disguise,209.667,6.8,46073,102,77,92,1,81,23.875,,2.402333333,46.7628,0.248702218,100000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-25,2019,12,25,171616764,0.71616764,2
Doctor Sleep,44.731,7.3,180798,152,78,89,3,78,59,4.468,2.001,19.5562,0.4256870443,45000000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2019-11-08,2019,11,8,72381712,0.6084824889,2
Isn't It Romantic,25.56,5.9,68406,89,70,47,2,57,41,0.6,2.409666667,14.7666,-0.1262376238,31000000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2019-02-13,2019,2,13,48791187,0.5739092581,2
Charlie's Angels,44.703,4.9,69939,118,52,78,2,112,60.625,31.109,9.2785,17.9606,0.1293706294,48000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-15,2019,11,15,73279888,0.5266643333,2
Ad Astra,19.15,6.5,225433,123,83,40,2,56,36.75,2.795,6.689285714,20.5262,0.4940213971,87500000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019-09-20,2019,9,20,132807427,0.5177991657,2
21 Bridges,30.413,6.6,63243,99,54,91,3,86,28.25,5.991,7.495142857,14.4392,0.5725094578,33000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-11-22,2019,11,22,49939757,0.5133259697,2
Terminator: Dark Fate,91.401,6.2,170653,128,70,82,3,45,54,8.488,7.1935,16.2862,0.1345238095,185000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019-11-01,2019,11,1,261119292,0.4114556324,2
Long Shot,24.247,6.8,107825,125,81,74,3,80,31,3.191,12.1395,18.393,0.4045643154,40000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-05-03,2019,5,3,53873809,0.346845225,2
Midway,56.592,6.7,81191,138,42,92,2,50,43.125,7.582,3.853,20.884,0.277262181,100000000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019-11-08,2019,11,8,127420861,0.27420861,2
Cold Pursuit,46.775,6.2,67271,119,68,49,3,77,28.875,7.451,2.84225,16.0668,0.3031026253,60000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-02-08,2019,2,8,76419755,0.2736625833,2
X-Men: Dark Phoenix,70.388,5.7,179013,113,,,2,44,53.125,,,21.9252,0.1014332966,200000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019-06-07,2019,6,7,252442974,0.26221487,2
Gemini Man,74.929,5.7,110563,117,26,83,2,58,46.625,6.644,4.789,21.7986,0.4116022099,138000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019-10-11,2019,10,11,173469516,0.2570254783,2
Wonder Park,30.601,5.8,11729,85,34,43,1,61,37.375,1.138,3.509,12.4212,0.7814263725,100000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-03-15,2019,3,15,119559110,0.1955911,2
Hellboy,59.279,5.2,87270,120,18,48,3,102,42,4.721,2.137111111,13.9368,0.2344386271,50000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-12,2019,4,12,55064690,0.1012938,2
Richard Jewell,18.251,7.5,82649,131,77,96,3,111,66.125,31.857,12.57485714,17.1332,0.05340314136,45000000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-13,2019,12,13,43745542,-0.02787684444,2
Anna,45.217,6.6,77920,118,10,60,2,141,78,11.224,1.28,23.1392,0.2895662368,34000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-06-21,2019,6,21,31626978,-0.06979476471,2
Hotel Mumbai,22.993,7.6,61235,123,76,86,3,134,49.75,0.84,2.313666667,9.7298,0.01321079839,25000000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019-03-22,2019,3,22,21314816,-0.14740736,2
UglyDolls,35.189,5,6752,87,28,54,1,106,50.25,8.151,9.5025,5.7314,0.5173210162,45000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-03,2019,5,3,32450241,-0.2788835333,2
Shaft,28.218,6.4,51787,111,34,94,3,103,56.25,1.493,3.532,21.7972,0.3777239709,30000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-14,2019,6,14,21360215,-0.2879928333,2
The Kid Who Would Be King,25.663,6.1,16484,120,90,55,1,116,46.5,4.011,3.537333333,3.8718,0.5459688826,59000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-25,2019,1,25,32140970,-0.4552377966,2
Missing Link,57.006,6.7,25274,93,88,67,1,117,37.875,2.839,0.79,23.0794,0.4299307958,100000000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-12,2019,4,12,26565710,-0.7343429,2
Me contro Te - Il film: La vendetta del Signor S,8.73,1.6,353,64,,,2,,,,,1.4044,,75000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-17,2020,1,17,10779891,142.73188,0
The Invisible Man,30.186,7.1,213609,124,,,2,9,41,,,11.8172,0.3427290199,7000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-02-28,2020,2,28,143151000,19.45014286,0
The Grudge,59.912,5.9,143479,91,20,23,3,25,33,3.504,6.361666667,11.4342,-0.1062225016,10000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2020-01-03,2020,1,3,183474602,17.3474602,0
Fantasy Island,33.846,4.9,48801,109,,,2,20,30,,,19.4626,0.2230671736,7000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-02-14,2020,2,14,48811343,5.973049,0
Pinocchio,110.877,7.5,141245,88,,,2,138,63.125,,3.27325,2.5956,0.1632047478,13200000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-25,2020,12,25,84300000,5.386363636,0
The Eight Hundred,11.826,6.7,5263,149,88,75,2,155,59,3.714,,6.6952,0.04896042924,80000000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-08-28,2020,8,28,461421559,4.767769488,0
The Gentlemen,43.348,7.8,308829,113,,,2,16,48.625,,,13.9538,0.6157407407,22000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-24,2020,1,24,115171795,4.235081591,0
Shock Wave 2,16.135,6.6,2127,120,87,,2,,32.5,7.177,26.841,8.1424,-13.76146789,40000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020-12-24,2020,12,24,198921659,3.973041475,0
Bad Boys for Life,119.235,6.5,154384,124,,,2,1,36.625,,,23.5188,-0.5054302423,90000000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-17,2020,1,17,426505244,3.738947156,0
Gretel & Hansel,17.167,5.4,29749,87,63,23,2,31,21.125,11.14,3.846,9.1288,-0.004975124378,5000000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-01-31,2020,1,31,22059211,3.4118422,0
1917,60.589,8.3,542091,119,88,88,3,2,41.875,8.541,3.125,23.647,0.2396396396,100000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-12-25,2020,12,25,384919389,2.84919389,0
Impractical Jokers: The Movie,9.506,5.8,6278,92,35,76,2,38,30.25,5.815,5.908166667,3.6172,0.6798866856,3000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-21,2020,2,21,10700000,2.566666667,0
Ashfall,204.475,6.2,4554,130,73,74,2,185,48.5,,5.363,13.4114,0.3226600985,17700000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020-12-19,2020,12,19,61354854,2.466375932,0
Sarileru Neekevvaru,5.76,6.2,7126,169,,64,2,98,44.75,1.664,,4.7702,0.5689851767,11000000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-10,2020,1,10,37389889,2.399080818,0
Ip Man 4: The Finale,25.52,7,30840,107,85,95,2,70,56.25,9.999,15.039,15.1638,-0.1428571429,52000000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-25,2020,12,25,176345966,2.391268577,0
Freaky,45.697,6.3,52928,102,83,80,3,45,44,6.061,6.007,11.7112,-0.4735938171,5000000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020-11-13,2020,11,13,15920855,2.184171,0
Love Aaj Kal,6.447,6.8,15886,128,20,34,2,,23.875,1.646,,2.613,60.55363322,7584126.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-02-14,2020,2,14,20794985,1.741909075,1
Birds of Prey,133.006,6,226048,109,,,2,6,37.375,4.053,,18.1212,0.4121071013,75000000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-07,2020,2,7,201858461,1.691446147,1
Emma.,29.439,6.7,47979,124,,66,2,40,64.875,1.987,,25.5104,0.5362479247,10000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-02-21,2020,2,21,26404660,1.640466,1
Peninsula,172.246,5.5,30945,116,,,2,83,90.375,,,7.1678,0.3362509117,17000000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020-08-07,2020,8,7,42698327,1.511666294,1
Baaghi 3,7.336,2.1,11830,143,0,67,2,107,25.25,3.612,2.632,2.9078,0.4870499052,7952450,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020-03-06,2020,3,6,16726510,1.10331533,1
Brahms: The Boy II,50.8,4.7,15945,86,11,44,2,36,31.625,3.262,2.494714286,9.0664,-0.1862745098,10000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-02-21,2020,2,21,20311536,1.0311536,1
Just Mercy,23.884,7.6,63867,137,85,99,2,17,37.75,7.225,7.648333333,15.8324,0.5331312256,25000000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-25,2020,12,25,50401502,1.01606008,2
Tenet,135.06,7.4,461279,150,69,76,2,12,78.625,15.857,14.426,19.88,0.3195121951,205000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2020-09-03,2020,9,3,363704105,0.7741663659,2
Promising Young Woman,26.58,7.5,156997,113,90,87,3,81,53.25,8.28,7.080166667,18.1478,0.6930902925,10000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-12-25,2020,12,25,17192816,0.7192816,2
Come Play,22.147,5.7,12136,96,56,67,2,43,55.375,1.4,1.1755,8.1936,0.8271200328,9000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-10-30,2020,10,30,13182254,0.4646948889,2
Dolittle,66.133,5.6,61465,101,15,76,1,7,50.875,3.397,6.297666667,22.1956,0.1623222749,175000000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-17,2020,1,17,245692007,0.4039543257,2
Chhapaak,2.507,4.9,26817,120,88,85,2,117,28.5,1.96,2.130666667,2.3868,0.2308578008,4680000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-10,2020,1,10,6532100,0.3957478632,2
The Turning,15.814,3.8,13160,94,13,15,2,30,37.125,2.279,2.112,12.9498,0.0301994302,14000000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-01-24,2020,1,24,19428166,0.3877261429,2
Unhinged,32.122,6,63495,90,48,77,3,26,67,2.206,2.322666667,10.866,-0.1601779755,33000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020-08-14,2020,8,14,44331465,0.3433777273,2
I Still Believe,35.549,6.5,11391,116,51,98,1,42,57.5,,3.473,11.4106,0.3189017951,12000000,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-03-13,2020,3,13,16069730,0.3391441667,2
The Photograph,7.423,6,5265,106,75,81,2,27,29.875,1.679,2.019,6.4828,0.5799522673,16000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-02-14,2020,2,14,20690779,0.2931736875,2
