Movie Title,budget,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,genres,Score_Rotten,Score_Rotten_Audience,Rating,Release-Date,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,Revenue-Worldwide,Revenue-Domestic,TwitterScore,Profit,final_budget,percent_diff
The Invisible Guest,4000000,59.794,8.1,169189,106,"Crime,Drama,Mystery",70.0,86.0,,1899-12-30,,31.0,7.593,2.129833333,6.7664,31191910,,100,679.79775,4500000.0,0.125
Padre no hay más que uno 2: La llegada de la suegra,4000000,14.045,5.6,1239,96,"Comedy,Family",,,,1899-12-30,,,5.217,0.0,3.6352,15373181,,,284.329525,0.0,1.0
Of Gods and Men,4000000,44.799,7.2,15440,122,"Drama,History",92.0,75.0,PG-13,2011-02-25,177.0,48.125,2.678,2.654,6.0984,43803417,3951596.0,0.7006548176,995.085425,0.0,1.0
Nameless Gangster: Rules of the Time,4000000,15.142,7.0,6460,134,"Action,Crime,Drama",,,,2012-02-02,,,0.0,0.0,10.0946,32472645,,,711.816125,0.0,1.0
A Haunted House 2,4000000,110.959,4.6,21411,86,"Comedy,Fantasy,Horror",8.0,43.0,R,2014-04-18,124.0,39.875,0.6,5.5595,12.9098,25358716,17329486.0,-0.6926229508,533.9679,4000000.0,0.0
Boyhood,4000000,21.576,7.9,349700,165,Drama,97.0,80.0,R,2014-07-11,105.0,70.375,7.926,4.653,9.686,48137666,25352281.0,0.6430732002,1103.44165,4000000.0,0.0
The Boy Next Door,4000000,20.098,4.7,41556,91,Thriller,12.0,33.0,R,2015-01-23,73.0,45.0,5.541,5.8494,9.2424,52425855,35423380.0,0.4205298013,1210.646375,4000000.0,0.0
The Witch,4000000,49.742,6.9,237509,92,"Drama,Horror,Mystery",90.0,59.0,R,2016-02-19,101.0,46.5,18.773,1.157,14.5286,40423945,25138705.0,-0.5718681319,910.598625,0.0,1.0
Moonlight,4000000,24.231,7.4,298692,111,Drama,98.0,79.0,R,2016-10-21,135.0,82.5,5.044,3.308666667,7.5256,65336603,27854932.0,0.5135520685,1533.415075,1500000.0,0.625
Call Me by Your Name,4000000,128.423,7.9,254580,132,"Drama,Romance",94.0,86.0,R,2017-11-24,169.0,76.375,7.241,2.9922,16.6698,41887595,18095701.0,0.4083992696,947.189875,3500000.0,0.125
Late Night,4000000,15.036,6.5,36284,102,"Comedy,Drama",80.0,77.0,R,2019-06-07,119.0,58.625,3.172,3.353,16.9062,22386555,15499454.0,0.4152905199,459.663875,0.0,1.0
The Inbetweeners,4478250,15.587,6.7,81989,97,Comedy,54.0,70.0,R,2012-09-07,,83.5,3.08,4.091,4.5996,88823111,,0.4702308627,1883.433506,4900000.0,0.09417741305197343
Jolly LLB 2,4480000,6.1,7.3,24890,137,"Comedy,Drama",69.0,67.0,,2017-02-10,,19.625,0.828,0.0,2.7406,24214186,,90.92627599,440.4952232,5850000.0,0.30580357142857145
Andhadhun,4500000,14.996,8.2,88557,139,"Comedy,Crime,Music",100.0,91.0,,1899-12-30,,18.5,0.6,0.6,2.7914,62475342,,79.07339927,1288.340933,4160000.0,0.07555555555555556
Spanish Affair 2,4500000,10.161,5.3,7201,99,"Comedy,Romance",,,,1899-12-30,,,0.0,0.0,6.2246,40591862,,45.94594595,802.0413778,0.0,1.0
Get Out,4500000,53.234,7.7,556053,104,"Horror,Mystery,Thriller",98.0,86.0,R,2017-02-24,15.0,45.625,11.755,4.9405,13.709,255407969,176040665.0,0.1992161986,5575.732644,0.0,1.0
Big Fish & Begonia,4531653,52.444,7.0,6058,100,"Adventure,Animation,Drama",91.0,70.0,PG-13,2018-04-06,,22.625,0.0,0.0,4.6288,85409373,,68.53932584,1784.728884,0.0,1.0
Lost in Thailand,4600000,5.685,6.2,3383,105,"Adventure,Comedy,Drama",67.0,49.0,,2012-12-12,,55.625,5.817,2.339,9.323,208000000,,-8.108108108,4421.73913,0.0,1.0
The Way Way Back,4600000,22.094,7.4,147591,103,"Comedy,Drama",83.0,84.0,PG-13,2013-07-05,112.0,81.75,0.0,1.161,16.5114,26474920,21506546.0,0.3681528662,475.5417391,5000000.0,0.08695652173913043
Happy Death Day,4800000,52.833,6.6,134674,96,"Comedy,Horror,Mystery",71.0,67.0,PG-13,2017-10-13,50.0,33.0,6.061,6.007,8.3608,125479266,55683845.0,-0.2472357364,2514.151375,9000000.0,0.875
Finding Mr. Right,4881000,6.002,6.5,2528,121,"Comedy,Romance",,70.0,,1899-12-30,,,0.811,1.193,10.761,84112033,,58.62068966,1623.254108,5000000.0,0.024380249948780987
Lights Out,4900000,49.123,6.3,125726,81,"Horror,Mystery",,,,2016-07-22,45.0,32.75,0.0,0.0,10.8332,148868835,67268835.0,0.1702284451,2938.13949,4900000.0,0.0
End Game,5000000,11.142,5.1,5410,93,"Action,Thriller",100.0,80.0,,1899-12-30,,,0.0,1.3165,12.6874,91824961,,,1736.49922,0.0,1.0
Suck Me Shakespeer,5000000,12.875,6.9,28682,119,Comedy,,,,1899-12-30,,,0.0,0.0,11.3846,77676735,,,1453.5347,5400000.0,0.08
African Cats,5000000,10.423,7.5,6448,89,"Adventure,Documentary",73.0,77.0,G,2011-04-22,132.0,28.0,0.0,0.9385,,30857747,15428747.0,0.6171171171,517.15494,5000000.0,0.0
Our Idiot Brother,5000000,11.815,6.4,87269,90,"Comedy,Drama",70.0,51.0,R,2011-08-26,113.0,31.75,2.534,1.536,17.3556,25804448,24816118.0,-0.4201030928,416.08896,5000000.0,0.0
Apollo 18,5000000,15.887,5.2,55414,86,"Horror,Mystery,Sci-Fi",23.0,23.0,PG-13,2011-09-02,128.0,47.375,1.62,4.4415,7.0802,26236153,17687709.0,-0.006501950585,424.72306,0.0,1.0
Paranormal Activity 3,5000000,73.234,5.8,94086,83,"Horror,Mystery",66.0,51.0,R,2011-10-21,26.0,36.125,0.0,4.103,5.7262,207039844,104028807.0,0.0528602462,4040.79688,5000000.0,0.0
Chimpanzee,5000000,8.163,7.1,6126,78,"Documentary,Family",76.0,75.0,G,2012-04-20,106.0,42.0,0.0,1.806666667,,34823764,28972764.0,0.6514247846,596.47528,0.0,1.0
Paranormal Activity 4,5000000,35.742,4.6,65644,88,"Horror,Mystery",23.0,34.0,R,2012-10-19,59.0,54.125,0.0,4.103,6.154,142817992,53886994.0,0.1049654305,2756.35984,0.0,1.0
The Last Exorcism Part II,5000000,27.315,4.0,16276,88,"Horror,Thriller",15.0,26.0,PG-13,2013-03-01,133.0,40.25,1.632,4.637,9.652,25051865,15179302.0,-0.1537622683,401.0373,5000000.0,0.0
Spring Breakers,5000000,15.668,5.3,140900,94,"Crime,Drama,Thriller",67.0,38.0,R,2013-03-15,135.0,68.0,3.965,1.04325,12.463,31724284,14124284.0,0.4042243263,534.48568,5000000.0,0.0
Insidious: Chapter 2,5000000,75.24,6.6,166843,106,"Horror,Mystery,Thriller",39.0,57.0,PG-13,2013-09-13,42.0,30.625,13.692,4.103,21.0288,161919318,83586447.0,0.2813852814,3138.38636,5000000.0,0.0
Dallas Buyers Club,5000000,18.039,8.0,475182,117,"Biography,Drama",92.0,91.0,R,2013-11-01,131.0,37.125,2.732,1.419,28.3556,55736588,27298285.0,0.5011583012,1014.73176,5000000.0,0.0
Paranormal Activity: The Marked Ones,5000000,74.263,5.0,42259,84,"Horror,Mystery",39.0,34.0,R,2014-01-03,89.0,37.625,6.061,4.103,5.2132,90894962,32462372.0,0.3118556701,1717.89924,9200000.0,0.84
Oculus,5000000,27.777,6.5,125815,104,"Horror,Mystery",75.0,53.0,R,2014-04-11,98.0,55.5,4.468,1.4805,18.941,44459951,27695246.0,0.1323442136,789.19902,5000000.0,0.0
"As Above, So Below",5000000,52.881,6.2,89357,93,"Horror,Mystery,Thriller",26.0,40.0,R,2014-08-29,,20.625,6.056,2.13075,10.245,41898409,,2.878228782,737.96818,5000000.0,0.0
Ouija,5000000,43.697,4.5,51992,89,"Horror,Mystery,Thriller",6.0,24.0,PG-13,2014-10-24,65.0,53.25,2.151,6.2564,10.7,103590271,50856010.0,0.2015209125,1971.80542,0.0,1.0
Still Alice,5000000,14.937,7.5,132941,101,Drama,85.0,85.0,PG-13,2015-01-16,108.0,41.5,0.0,4.117,17.9942,44779195,18763541.0,0.6452442159,795.5839,4000000.0,0.2
"Dragon Ball Z: Resurrection ""F""",5000000,384.688,7.3,21943,93,"Action,Adventure,Animation",83.0,84.0,,2015-08-04,144.0,46.125,2.646,0.0,7.1378,61768190,8008363.0,0.7193229901,1135.3638,5000000.0,0.0
No Escape,5000000,51.398,6.8,84706,103,"Action,Thriller",48.0,62.0,R,2015-08-26,89.0,54.5,6.056,1.205,24.3334,54418872,27288872.0,-0.1899736148,988.37744,15000000.0,2.0
The Visit,5000000,56.293,6.2,127090,94,"Horror,Mystery,Thriller",68.0,51.0,PG-13,2015-09-11,45.0,52.25,9.345,5.584,9.8976,98450062,65206105.0,0.3054662379,1869.00124,5000000.0,0.0
God's Not Dead 2,5000000,110.841,4.4,12410,120,Drama,10.0,62.0,PG,2016-04-01,110.0,32.75,1.528,1.7364,14.238,24487848,20774575.0,0.9035656402,389.75696,5000000.0,0.0
Blair Witch,5000000,39.059,5.0,44737,89,"Horror,Mystery,Thriller",37.0,31.0,R,2016-09-16,109.0,40.875,7.81,2.07475,6.1172,45173154,20777061.0,-0.5067656045,803.46308,0.0,1.0
The Big Sick,5000000,15.804,7.5,132191,120,"Comedy,Drama,Romance",98.0,88.0,R,2017-06-23,66.0,50.625,4.608,4.518,11.141,56411585,42873127.0,-0.2319521572,1028.2317,5000000.0,0.0
"Paul, Apostle of Christ",5000000,143.301,6.6,8415,108,"Adventure,Biography,Drama",46.0,81.0,PG-13,2018-03-23,,19.25,1.052,1.2185,10.3292,25915966,,70.85501859,418.31932,5000000.0,0.0
Ma,5000000,37.589,5.6,51807,99,"Horror,Mystery,Thriller",57.0,,,2019-05-31,59.0,,0.0,0.6,11.2452,61105672,45896028.0,0.2782608696,1122.11344,0.0,1.0
Gretel & Hansel,5000000,17.167,5.4,29749,87,"Fantasy,Horror,Mystery",63.0,23.0,PG-13,2020-01-31,31.0,21.125,11.14,3.846,9.1288,22059211,15347654.0,-0.004975124378,341.18422,0.0,1.0
Freaky,5000000,45.697,6.3,52928,102,"Comedy,Horror,Thriller",83.0,80.0,R,2020-11-13,45.0,44.0,6.061,6.007,11.7112,15920855,9030855.0,-0.4735938171,218.4171,0.0,1.0
Nomadland,5000000,30.204,7.3,148748,107,Drama,93.0,82.0,R,2021-02-19,115.0,39.75,4.82,6.2014,6.7078,39458207,3700000.0,0.5405105438,689.16414,5000000.0,0.0
Mama Weed,5080800,7.483,6.2,2575,104,"Comedy,Crime,Drama",,,,1899-12-30,,,0.0,0.0,3.3838,5432038,,,6.91304519,0.0,1.0
Huevos: Little Rooster's Egg-cellent Adventure,5300000,34.114,5.7,1042,98,"Adventure,Animation,Comedy",,56.0,PG,2015-09-04,140.0,,0.0,2.969,7.3824,25892561,9080818.0,100,388.5388868,0.0,1.0
¡A todo tren! Destino Asturias,5308245,73.669,5.2,601,90,Comedy,,,,1899-12-30,,,0.0,0.0,2.5832,9544171,,,79.79899195,0.0,1.0
The Witch: Part 1 - The Subversion,5500000,19.148,7.2,9724,125,"Action,Mystery",,,,1899-12-30,,,0.0,0.0,12.3168,24340302,,-61.9047619,342.5509455,5500000.0,0.0
47 Meters Down,5500000,33.222,5.6,53723,89,"Adventure,Drama,Horror",53.0,35.0,PG-13,2017-06-16,65.0,31.125,8.266,1.6215,8.6622,62187529,44307191.0,-0.004059539919,1030.682345,5300000.0,0.03636363636363636
Loving Vincent,5500000,21.326,7.8,56503,94,"Animation,Biography,Crime",84.0,86.0,PG-13,2017-09-22,155.0,52.125,0.0,0.0,16.1774,42187665,6735118.0,0.8436548223,667.0484545,5500000.0,0.0
Show Dogs,5500000,17.909,3.9,4661,92,"Adventure,Comedy,Crime",16.0,26.0,PG,2018-05-18,116.0,28.5,11.426,2.0945,13.0424,39156854,17857020.0,-0.2006157004,611.9428,5500000.0,0.0
Kokowääh,5650000,9.854,6.3,9791,126,Comedy,,63.0,,1899-12-30,,,14.277,0.0,5.3554,50447784,,,792.8811327,0.0,1.0
Mrs. Brown's Boys D'Movie,5900000,6.178,4.2,5286,94,Comedy,6.0,43.0,,1899-12-30,,,1.38,0.6,2.7792,31116264,,40.625,427.3943051,4608000.0,0.21898305084745762
What a Beautiful Day,6000000,6.785,6.3,5491,97,Comedy,,,,1899-12-30,,,0.0,0.0,2.1728,60661950,,,911.0325,0.0,1.0
Welcome to the North,6000000,7.761,5.3,3877,110,Comedy,,,,1899-12-30,,,0.0,0.0,2.8078,35000000,,,483.3333333,0.0,1.0
Movie 43,6000000,77.579,4.3,104499,94,Comedy,4.0,24.0,R,2013-01-25,147.0,46.75,0.0,0.0,25.0618,32438988,8840453.0,-0.04266958425,440.6498,0.0,1.0
The Lady in the Van,6000000,13.013,6.7,29051,104,"Biography,Comedy,Drama",89.0,64.0,PG-13,2016-12-04,145.0,50.5,5.817,2.872333333,11.8754,41387687,10021175.0,0.484375,589.7947833,6000000.0,0.0
Breaking In,6000000,19.976,5.4,15710,88,"Action,Thriller",27.0,32.0,PG-13,2018-05-11,65.0,39.125,7.18,5.7448,8.7772,51411620,46840590.0,0.3086276781,756.8603333,12000000.0,1.0
Unplanned,6000000,15.355,5.9,13721,109,"Biography,Drama",42.0,94.0,R,2019-03-29,108.0,30.0,0.0,2.048166667,1.8914,21354152,19006109.0,0.2707059477,255.9025333,6000000.0,0.0
Brightburn,6000000,40.814,6.1,93649,90,"Drama,Horror,Mystery",57.0,67.0,R,2019-05-24,114.0,42.25,3.554,3.789,9.303,32893421,17300439.0,0.1769646071,448.2236833,12000000.0,1.0
Booksmart,6000000,25.782,7.1,112707,102,Comedy,96.0,77.0,R,2019-05-24,97.0,31.25,25.223,2.295,12.5354,24959607,22680962.0,0.693212186,315.99345,6000000.0,0.0
Ready or Not,6000000,54.706,6.8,139042,95,"Action,Comedy,Horror",,,,2019-08-21,83.0,41.625,0.0,0.0,12.2308,57615777,28714231.0,0.7227979275,860.26295,6000000.0,0.0
Housefull 2,6071922,8.848,5.4,14415,145,"Action,Comedy,Drama",,,,1899-12-30,,62.625,0.0,0.0,3.741,25097277,,61.57894737,313.3333235,5850000.0,0.0365488884738638
My Week with Marilyn,6400000,16.901,7.0,86400,99,"Biography,Drama",84.0,71.0,R,2011-11-23,153.0,71.625,4.541,4.2515,23.7892,35057696,14600347.0,0.7224199288,447.7765,10000000.0,0.5625
Les blagues de Toto,6438600,3.927,3.8,132,84,"Comedy,Family",,,,1899-12-30,,,0.0,0.0,4.235,8859185,,,37.59489641,0.0,1.0
Annabelle,6500000,87.647,5.4,154714,99,"Horror,Mystery,Thriller",29.0,35.0,R,2014-10-03,37.0,36.0,5.703,8.8285,15.4192,257047661,84273813.0,-0.1038575668,3854.5794,32000000.0,3.923076923076923
Countdown,6500000,103.381,5.4,35628,90,"Horror,Thriller",26.0,72.0,PG-13,2019-10-25,90.0,56.125,1.96,2.7575,13.7432,48021766,25621766.0,0.4349291976,638.7964,6500000.0,0.0
Jumping the Broom,6600000,11.984,5.7,10771,112,"Comedy,Drama",58.0,58.0,PG-13,2011-05-06,89.0,35.875,1.752,0.8848,13.529,38158601,37295394.0,0.769138756,478.1606212,0.0,1.0
Bol Bachchan,6600000,4.11,5.6,8921,155,"Action,Comedy",71.0,51.0,PG,2012-07-06,,26.125,3.007,2.2565,4.1486,28775262,,0.7199017199,335.9888182,6600000.0,0.0
Rowdy Rathore,6700000,7.102,5.9,22272,140,"Action,Comedy,Crime",50.0,55.0,,2012-06-01,,34.25,2.714,1.127,2.5174,31000000,,0.6476608187,362.6865672,7800000.0,0.16417910447761194
House at the End of the Street,6900000,15.84,5.5,76458,101,"Drama,Horror,Thriller",13.0,41.0,PG-13,2012-09-21,101.0,43.0,2.216,1.827333333,17.6944,44287131,31611916.0,0.1652298851,541.8424783,0.0,1.0
Magic Mike,7000000,37.235,6.1,136832,110,"Comedy,Drama",79.0,60.0,R,2012-06-29,23.0,35.0,4.052,12.9325,13.689,167739368,113721571.0,0.5104996379,2296.276686,14800000.0,1.1142857142857143
End of Watch,7000000,18.477,7.6,242755,109,"Action,Adventure,Crime",85.0,86.0,R,2012-09-21,85.0,36.625,11.481,4.03275,20.348,55078146,41003371.0,0.4897959184,686.8306571,0.0,1.0
Devil's Due,7000000,26.168,4.1,16647,89,"Horror,Mystery",18.0,21.0,R,2014-01-17,128.0,45.375,0.0,3.532,6.3708,36921560,15821461.0,-0.1271929825,427.4508571,7000000.0,0.0
Norm of the North,7000000,16.053,3.5,9319,88,"Adventure,Animation,Comedy",6.0,22.0,PG,2016-01-15,122.0,23.875,0.84,1.057,16.9612,30734502,17062499.0,0.6423611111,339.0643143,18000000.0,1.5714285714285714
Gifted,7000000,63.153,7.6,112448,101,Drama,73.0,85.0,PG-13,2017-04-07,95.0,82.75,7.358,2.71,23.3176,43046590,24801212.0,0.5308083663,514.9512857,7000000.0,0.0
I Can Only Imagine,7000000,77.218,7.3,15979,110,"Biography,Drama,Family",67.0,91.0,PG,2018-03-16,37.0,36.0,0.0,1.6848,11.077,86086881,83482352.0,0.3542795233,1129.812586,7000000.0,0.0
Five Feet Apart,7000000,100.588,7.2,60965,116,"Drama,Romance",53.0,79.0,PG-13,2019-03-15,60.0,38.0,18.602,10.435,13.069,91522094,45729221.0,0.4324880055,1207.458486,7000000.0,0.0
Fantasy Island,7000000,33.846,4.9,48801,109,"Fantasy,Horror,Mystery",,,,2020-02-14,20.0,30.0,0.0,0.0,19.4626,48811343,27309289.0,0.2230671736,597.3049,7000000.0,0.0
The Invisible Man,7000000,30.186,7.1,213609,124,"Drama,Horror,Mystery",,,,2020-02-28,9.0,41.0,0.0,0.0,11.8172,143151000,70410000.0,0.3427290199,1945.014286,7000000.0,0.0
Maigret,7007340,5.639,5.9,262,89,Crime,,,,1899-12-30,,,4.405,1.7985,4.6878,3974524,,,-43.2805601,0.0,1.0
Dark Figure of Crime,7120949,10.9,6.7,2034,110,"Crime,Drama",80.0,67.0,,1899-12-30,,35.5,3.842,1.148,5.8196,29433930,,-68.57142857,313.3428002,640000.0,0.9101243387643978
The Bye Bye Man,7400000,31.145,4.3,23625,96,"Drama,Fantasy,Horror",18.0,22.0,PG-13,2017-01-13,97.0,27.5,1.831,1.018666667,8.8008,29874280,22395806.0,-0.05352112676,303.7064865,7400000.0,0.0
Alibi.com,7546570,11.355,6.5,8147,90,Comedy,67.0,47.0,,1899-12-30,,41.25,10.695,1.6765,6.2362,29370592,,51.55279503,289.191275,7600000.0,0.007080037685995095
The Possession of Hannah Grace,7700000,20.565,5.2,22201,86,"Horror,Mystery,Thriller",18.0,26.0,R,2018-11-30,128.0,28.75,1.22,2.797,8.1754,43016528,14837422.0,0.6034042553,458.6562078,7700000.0,0.0
Baaghi 3,7952450,7.336,2.1,11830,143,"Action,Adventure,Thriller",0.0,67.0,,2020-03-06,107.0,25.25,3.612,2.632,2.9078,16726510,721439.0,0.4870499052,110.331533,11050000.0,0.38950889348565537
Sole a catinelle,8000000,7.362,6.3,6208,87,Comedy,,,,1899-12-30,,36.0,0.0,0.0,2.2304,69903094,,59.09090909,773.788675,0.0,1.0
War of the Arrows,8000000,57.216,7.2,11910,122,"Action,Adventure",,,,1899-12-30,,,0.0,0.0,6.8584,50587661,,-100,532.3457625,0.0,1.0
T-34,8000000,20.027,6.8,12021,139,"Action,War",,82.0,,1899-12-30,,,0.6,0.0,7.4194,36220872,,,352.7609,0.0,1.0
Easy A,8000000,66.417,7.0,382340,92,"Comedy,Drama,Romance",85.0,77.0,PG-13,2010-09-17,59.0,58.625,5.607,3.9645,17.4682,75026327,58401464.0,0.8605230386,837.8290875,8000000.0,0.0
50/50,8000000,33.66,7.6,326534,100,"Comedy,Drama,Romance",93.0,88.0,R,2011-09-30,98.0,44.625,3.191,12.175,19.496,41097853,35014192.0,0.3475177305,413.7231625,8000000.0,0.0
Another Year,8000000,8.744,7.4,29323,129,"Comedy,Drama",92.0,74.0,PG-13,2011-12-29,187.0,72.75,4.708,0.631,6.817,19722766,3205706.0,0.5246345425,146.534575,8000000.0,0.0
That Awkward Moment,8000000,34.805,6.1,102037,94,"Comedy,Romance",22.0,46.0,R,2014-01-31,102.0,46.25,5.468,2.10125,20.5002,45640143,26068955.0,-0.3895253682,470.5017875,8000000.0,0.0
Begin Again,8000000,17.913,7.4,153508,104,"Comedy,Drama,Music",,80.0,,2014-06-27,126.0,52.25,0.0,1.4,23.3104,63464861,16170632.0,0.5802898551,693.3107625,8000000.0,0.0
A Walk in the Woods,8000000,20.09,6.3,26855,104,"Adventure,Biography,Comedy",47.0,48.0,R,2015-09-02,84.0,47.625,4.099,8.248666667,15.6644,37461274,29504281.0,0.5083406497,368.265925,8000000.0,0.0
No Man's Land,8000000,10.639,6.1,4749,107,"Crime,Drama,Thriller",38.0,72.0,PG-13,2021-01-22,,52.25,3.381,2.1646,10.4572,41807712,,-0.3423580786,422.5964,3076160.0,0.61548
Upon the Magic Roads,8020000,23.372,5.8,807,111,"Adventure,Fantasy",,,,1899-12-30,,24.0,0.0,0.0,4.5842,15990882,,100,99.38755611,7700000.0,0.0399002493765586
The Bodin's in the Land of Smile,8102011,4.93,5.4,73,98,Comedy,,,,1899-12-30,,,0.0,0.0,1.068,12872253,,,58.87725899,0.0,1.0
All About My Mother,8272296,17.386,7.8,95174,101,Drama,98.0,93.0,R,2021-09-15,,72.25,6.799,2.681,8.8252,67872296,,40,720.4771203,4989091000000.0,603107.3752322209
Alors on danse,8300000,2.04,5.0,20,105,"Comedy,Romance",,,,1899-12-30,,,0.0,0.0,4.6618,832682,,,-89.96768675,0.0,1.0
The Last Warrior: Root of Evil,8400000,552.573,6.0,926,121,"Adventure,Comedy,Family",,,,1899-12-30,,12.5,0.0,0.0,5.9458,28357398,,-100,237.5880714,604500000.0,70.96428571428571
Baggage Claim,8500000,12.152,5.1,9221,96,"Comedy,Romance",15.0,48.0,PG-13,2013-09-27,111.0,34.0,1.98,1.41,10.7948,22871096,21569509.0,60.84337349,169.0717176,8500000.0,0.0
Nightcrawler,8500000,78.126,7.9,518638,117,"Crime,Drama,Thriller",95.0,86.0,R,2014-10-31,90.0,42.5,7.42,10.4782,17.0796,50300000,32381217.0,0.3862908392,491.7647059,8500000.0,0.0
The DUFF,8500000,40.7,6.5,92270,101,"Comedy,Romance",73.0,66.0,PG-13,2015-02-20,76.0,36.875,1.141,3.424333333,14.7014,43709744,34030343.0,0.6754668384,414.2322824,8500000.0,0.0
Train to Busan,8500000,139.898,7.6,206704,118,"Action,Horror,Thriller",94.0,89.0,,2016-07-22,,40.375,8.576,2.758,10.991,92742323,,49.13007457,991.0861529,8500000.0,0.0
Middle School: The Worst Years of My Life,8500000,20.122,6.1,8909,92,"Animation,Comedy,Family",64.0,58.0,PG,2016-10-07,112.0,39.875,4.385,1.628,12.1582,23316139,20007149.0,-0.9205225912,174.3075176,8500000.0,0.0
Dragon Ball Super: Broly,8500000,158.167,7.8,25976,100,"Action,Adventure,Animation",82.0,92.0,PG,2019-01-16,79.0,81.375,6.4,0.0,5.9954,125002821,30712119.0,0.9526916803,1370.621424,8500000.0,0.0
Gongjo,8520000,14.268,6.6,3199,124,"Action,Comedy,Drama",,,,1899-12-30,,12.5,0.0,0.0,10.948,56100000,,100,558.4507042,8520000.0,0.0
The Handmaiden,8575000,36.959,8.1,136835,145,"Drama,Romance,Thriller",96.0,91.0,,2016-10-21,,43.75,10.827,9.466,14.0712,37767206,,55.80577058,340.4338892,8800000.0,0.026239067055393587
Heidi,8800000,16.444,7.4,5834,111,"Drama,Family",100.0,81.0,,1899-12-30,,91.75,1.949,1.476,3.31,35755670,,53.52286774,306.3144318,0.0,1.0
